"","Gene","Bh.10.1","Bh.10.2","Bh.10.3","Bh.14.1","Bh.14.2","Bh.14.3","Bh.18.1","Bh.18.2","Bh.18.3","Bh.22.1","Bh.22.2","Bh.22.3","Bh.2.1","Bh.2.2","Bh.2.3","Bh.6.1","Bh.6.2","Bh.6.3"
"10979","Bradi3g45160.v3.1",100.4202573,87.18540983,108.0995098,127.8712445,89.86242246,101.284144,99.54485967,91.04134842,60.2793457,112.8647549,101.3050132,85.15376077,100.5235916,96.94731782,78.78325066,75.05869957,72.96126647,97.42496151
"10980","Bradi3g45164.v3.1",18.35575029,18.26962169,14.56262826,17.77527161,14.61717778,21.74689374,20.82562088,19.20403443,12.4997868,14.19945113,18.21494079,8.159332478,8.971536282,12.08693833,19.80992514,16.17806557,17.66832062,18.26718028
"10981","Bradi3g45170.v3.1",17.46180142,17.34457755,17.54983406,15.99159383,19.01894154,19.22989215,13.99095766,21.94746792,28.15372542,17.95812937,17.54955483,18.24723445,17.02472633,20.14489721,16.88864585,24.07898132,26.12115028,24.18941681
"10982","Bradi3g45180.v3.1",347.2693408,388.9810593,350.1565296,259.7403875,232.6290622,205.68937,127.928814,136.5620226,173.1278882,148.3633827,132.3286338,151.7635841,108.7180657,169.5528848,117.8553611,409.1545653,471.6424725,440.8312685
"10983","Bradi3g45206.v3.1",11.50214223,10.98489912,10.9219712,16.7296674,12.54087411,9.061205726,10.61382995,12.49786368,15.65393861,13.05096611,15.47022369,12.60987747,13.56326745,12.08693833,9.585447647,4.89104308,7.88083366,8.424589994
"10984","Bradi3g45230.v3.1",125.4508259,122.7996091,128.0764486,137.0971641,162.4499985,166.122105,190.7273079,228.1114143,196.4919757,216.0195911,210.5114847,188.4805802,144.9574209,139.5034132,173.9986973,129.5185831,124.6951261,138.4635583
"10985","Bradi3g45240.v3.1",7.747556942,5.4346343,5.881061414,5.720070102,7.225536741,7.248964581,11.90035479,8.535126414,10.39701893,5.846832818,8.816364037,11.05218672,6.357781617,9.736700318,8.855127827,6.772213495,5.974180355,3.503294849
"10986","Bradi3g45260.v3.1",165.4997356,124.4184363,113.2337698,248.607778,181.7180964,246.9681961,163.7102862,197.9336459,187.1463407,143.4562195,140.8954781,194.3404645,112.6033766,145.9665677,102.8838047,67.53401791,63.36444483,76.65542776
"10987","Bradi3g45281.v3.1",27.89120499,37.69554855,34.91296776,27.86227695,34.21748434,31.21081972,36.98758922,38.50967751,38.20028303,43.22479976,46.74336404,40.57413514,41.6787906,43.73121436,47.56207833,42.23227582,36.98907411,42.70683244
"10988","Bradi3g45300.v3.1",9.773841065,8.094136191,7.654714856,12.2397199,9.966257574,8.859845599,13.10647183,10.05925613,17.40624517,12.32011201,17.63272807,14.01921671,14.05776158,17.96253335,10.04189754,9.87614468,5.783515025,9.84259029
"10991","Bradi3g45400.v3.1",12.75367066,13.64440101,16.61633225,12.48574442,13.28834343,17.92105133,16.56400734,20.8297728,19.62583348,12.52892747,17.79907456,21.43679169,20.20361714,19.47340064,16.24961601,13.82660255,11.43991983,12.01129662
"10992","Bradi3g45402.v3.1",24.67298903,20.46660151,17.08308315,30.07649763,26.32753042,27.6870175,27.4190607,22.25229387,18.69126999,24.32700083,29.19380922,26.03568818,21.68709952,21.73970157,24.28313404,23.42057167,17.73187574,24.77329929
"10993","Bradi3g45405.v3.1",9.177875147,2.775132409,3.640657066,4.85898428,4.817024494,6.443524072,8.20159587,7.417431289,6.541944495,8.665841498,4.325008773,5.934059984,5.086225294,6.043469163,4.381918924,6.772213495,5.974180355,6.005648312
"10994","Bradi3g45410.v3.1",47.08130757,60.01223833,42.19428189,42.37772366,43.93458547,52.15227296,43.74184464,45.31745691,52.80283771,47.19229346,45.49576536,49.99445536,47.68336213,49.85862059,48.10981819,32.45018966,54.84806007,35.36659562
"10995","Bradi3g45420.v3.1",58.16627366,53.53692938,74.12004385,60.89106883,66.10950857,57.99171665,65.45195135,64.4198827,58.99432089,64.52397645,52.98135747,67.05487782,75.30439116,55.06271904,51.67012732,65.55878897,65.84309413,65.89530787
"10996","Bradi3g45427.v3.1",7.628363758,4.509590164,7.281314132,3.444343287,6.56111957,4.832643054,9.648936317,9.347995597,9.111994118,7.726171938,10.23030921,9.123617225,11.37336489,5.204098446,9.676737625,12.03949066,9.279046084,10.67670811
"10997","Bradi3g45450.v3.1",49.0479951,58.85593316,48.0753433,58.36931749,64.69762208,65.54272142,66.57766059,91.54939166,75.69964344,64.94160737,63.04532019,58.67301809,79.11906013,79.06872155,61.07299501,42.89068547,44.48857711,42.03953819
"10998","Bradi3g45460.v3.1",32.00336983,38.15807062,34.81961758,42.31621753,45.42952411,39.66794507,42.29450419,47.14641257,39.95258959,48.86281712,35.51497588,50.51368561,59.7631472,81.16714834,54.40882665,22.57404498,31.14200398,30.02824156
"10999","Bradi3g45470.v3.1",13.1708468,25.09182219,19.79023841,13.83887928,12.04256124,20.13601273,13.91054986,14.63164528,26.05095754,19.10661439,20.29427193,15.35438021,19.49719696,22.57907229,21.54443471,18.62358711,13.98212424,15.26435613
"11000","Bradi3g45490.v3.1",8.581909228,6.706569987,10.54857047,7.257723356,12.62392626,13.49112853,12.78484062,7.925474528,17.05578386,11.38044245,18.0485943,9.642847474,10.03116655,15.86410655,10.86350733,11.28702249,10.04170741,10.76011989
"11001","Bradi3g45530.v3.1",82.60087632,69.72520176,90.54967574,59.10739106,94.51334266,88.79981612,85.95594103,77.12096367,77.80241131,83.73499857,85.00305703,72.61805905,91.90526538,112.7274873,101.2405852,80.70221082,67.36841677,77.4061338
"11002","Bradi3g45535.v3.1",5.661676227,9.250441362,3.640657066,3.444343287,4.650920201,2.617681654,6.754255422,6.096518867,7.943789744,4.489532342,4.824048246,8.010980978,5.722003456,7.134651095,3.286439193,4.514808997,3.94041683,5.588589402
"11003","Bradi3g45540.v3.1",20.85880715,16.65079445,12.13552355,8.795376609,17.69010719,24.26389533,16.80523075,10.56729937,19.27537217,16.49642116,17.30003509,18.98899195,16.1063801,17.96253335,16.24961601,10.53455433,11.63058516,18.68423919
"11004","Bradi3g45582.v3.1",16.0910798,13.29750946,7.001263588,26.3246237,10.46457045,11.27616713,18.81542582,15.85094906,18.34080867,16.80964435,15.80291667,13.42581071,12.85684727,16.19985484,10.22447749,13.73254403,12.58391181,12.5951791
"11005","Bradi3g45590.v3.1",50.06113716,57.46836696,53.02290291,45.14549952,45.51257625,41.17814602,43.25939782,47.75606446,52.80283771,53.143534,43.49960746,50.88456436,42.73842087,47.67625673,46.28401864,56.6232295,64.95332258,65.14460183
"11006","Bradi3g45600.v3.1",67.70172835,63.13426229,67.21213045,35.05849417,63.36878774,60.40803818,58.13484131,45.52067421,57.00837346,61.0785214,63.37801317,70.54113806,56.72554043,62.95280378,70.01941281,52.67277163,42.70903403,55.88589402
"11007","Bradi3g45607.v3.1",9.29706833,8.55665826,4.76085924,8.180315307,5.315337373,6.141483881,10.77464555,8.230300471,5.607380996,11.06721926,8.234151317,7.862629478,4.944941258,11.83512711,11.22866724,9.78208616,13.72790379,16.93259177
"11008","Bradi3g45627.v3.1",8.343522861,8.209766708,5.694361052,8.549352088,9.467944695,8.759165535,8.603634883,13.10751556,10.74748024,11.69366564,14.63849123,12.38735022,9.39538839,15.27654705,14.60639641,9.311793556,7.563058109,8.508001776
"11009","Bradi3g45636.v3.1",46.06816551,50.64616646,50.40909783,46.68315277,40.19723888,45.91010901,42.05328078,51.92201902,29.55557066,54.91846539,58.38761843,37.31040215,25.71369454,103.3265353,78.69196069,51.35595234,60.6951302,64.22707223
"11010","Bradi3g45643.v3.1",24.73258562,23.1261034,21.47054167,20.91208424,18.35452437,27.6870175,24.2027486,36.9855478,24.41547142,36.54270511,25.7005329,41.46424414,38.64118383,66.39422372,71.75392239,34.14324304,41.05660116,36.95141948
"11011","Bradi3g45651.v3.1",59.23901231,47.17725094,44.06128551,63.53583243,56.30935529,58.29375684,58.37606472,90.12687059,59.3447822,87.38926908,69.78235308,83.89277302,113.0978708,164.4327235,155.6494118,63.395443,77.21945885,78.57389875
"11012","Bradi3g45660.v3.1",8.343522861,3.584546028,4.01405779,8.426339828,5.730598105,7.349644645,6.030585198,8.230300471,6.30830362,9.501103329,9.814442984,10.08790197,7.417411887,13.84961683,10.22447749,4.420750476,5.656404804,4.087177324
"11013","Bradi3g45667.v3.1",6.376835329,5.319003783,9.335018117,7.011698835,8.969631817,4.4299228,8.925266094,8.73834371,6.074662745,5.742425089,5.822127194,7.12087198,6.569707671,3.021734581,3.560309126,11.38108101,8.707050092,5.755412966
"11014","Bradi3g45677.v3.1",5.423289859,3.006393443,5.881061414,2.460245205,4.069555176,1.812241145,4.020390132,4.470780503,2.68687006,4.071901427,3.326929825,3.70878749,6.569707671,4.784413087,5.112238745,2.539580061,3.622641279,3.503294849
"11015","Bradi3g45690.v3.1",6.794011472,10.98489912,9.988469386,12.05520151,11.04593548,10.26936649,9.246897304,10.56729937,10.28019849,11.69366564,10.23030921,7.862629478,12.78620525,13.59780562,9.950607558,9.311793556,10.10526252,13.84635583
"11016","Bradi3g45700.v3.1",391.2516256,393.3750189,352.5836343,463.9407396,371.3261468,372.9189557,363.845307,395.1560313,380.2505238,393.199507,370.3704628,429.5517671,359.9210816,351.4445192,332.5693884,362.1253049,400.0158634,395.2884354
"11017","Bradi3g45710.v3.1",10.2506138,10.52237705,11.85547301,9.041401129,9.634048988,10.97412694,9.568528515,14.42842799,12.61660724,10.33636516,11.97694737,11.05218672,9.74859848,15.19260998,10.40705745,7.054389057,10.93147895,11.76106128
"11018","Bradi3g45727.v3.1",193.5101338,201.0814691,171.1108821,166.6201065,183.3791394,205.1859697,187.430588,214.0894209,203.3843815,204.7435563,204.190318,206.6536389,193.5591292,209.0033085,250.4996985,159.5232512,190.3475549,172.1619183
"11019","Bradi3g45740.v3.1",14.77995478,9.366071879,9.52171848,7.073204965,8.305214645,11.67888738,7.879964659,5.08043239,9.696096305,6.786502378,8.234151317,7.41757498,8.335758121,9.484889103,6.116428499,7.33656462,5.592849694,8.341178211
"11020","Bradi3g45760.v3.1",20.26284123,26.4793884,22.21734312,15.37653253,16.85958573,20.94145323,19.78031945,28.85685597,27.21916192,23.17851581,30.10871492,24.03294293,26.27883069,23.50238008,26.56538348,23.13839611,17.5412104,24.85671107
"11021","Bradi3g45770.v3.1",15.55471048,14.56944514,20.53703986,26.20161144,19.18504583,19.53193234,24.76560321,26.92629166,21.26131961,17.64490618,19.79523246,17.5796527,20.41554319,15.10867291,17.07122581,34.51947712,31.84111019,28.86047661
"11023","Bradi3g45790.v3.1",3.694988695,6.937831021,4.947559602,5.105008801,5.14923308,7.248964581,2.492641882,11.98982044,5.607380996,11.69366564,7.651938598,4.747247987,4.026595024,5.371972589,7.850938073,3.574223789,4.957298593,7.757295737
"11024","Bradi3g45810.v3.1",7.985943309,7.169092055,9.615068661,5.658563972,9.800153281,7.752364899,14.79503569,4.673997798,10.74748024,16.39201344,13.3077193,16.9862467,12.43299516,8.309770099,9.037707782,10.72267137,7.94438877,6.756354351
"11025","Bradi3g45820.v3.1",49.88234739,64.75308953,49.19554548,49.26641024,51.82453938,65.0393211,50.81773127,56.18958223,68.45677632,56.3801736,59.21935089,47.10160112,61.59983967,77.64179133,74.58391169,43.07880251,60.31379954,55.46883511
"11026","Bradi3g45830.v3.1",41.53882453,51.68684111,56.0101087,40.04049072,48.75160997,59.40123754,52.42588732,53.14132279,53.27011946,61.0785214,62.96214694,62.60433283,54.74756393,61.6937477,54.68269658,46.84114334,36.86196389,49.71342214
"11027","Bradi3g45840.v3.1",128.9670248,119.3306936,140.9587736,146.507602,132.9664865,109.237869,131.5471651,116.2402931,107.7084433,129.9876225,114.446386,118.9779027,127.3675584,83.51738635,105.2573442,163.6618261,164.5441802,162.5695633
"11028","Bradi3g45850.v3.1",12.39609111,13.41313997,15.49613007,7.749772397,13.78665631,13.39044846,10.61382995,9.754430188,14.3689138,14.61708204,17.30003509,16.9862467,13.98711956,10.24032275,12.32414698,9.593969118,10.04170741,7.340236826
"11029","Bradi3g45860.v3.1",4.588937573,8.787919294,5.414310508,5.289527191,4.733972348,5.436723436,4.342021343,3.759519968,8.644712368,8.561433769,3.825969299,6.082411483,5.792645474,4.4486648,3.651599104,4.702926038,6.101290575,3.336471285
"11030","Bradi3g45870.v3.1",86.53425138,77.4724464,79.53435436,81.55712855,79.73006059,86.78621485,73.33191601,90.73652248,97.19460392,97.83004197,87.83094738,81.07409453,83.7107913,108.0270113,95.39802658,86.81601467,91.20158308,85.8307238
"11031","Bradi3g45880.v3.1",190.113128,188.8246343,186.7003623,136.6666212,167.5992315,202.568288,181.2391872,173.2427445,174.0624517,190.8573284,217.9970768,205.3184754,231.1406828,236.9543534,242.8313404,205.3297508,195.4955189,207.0280432
"11032","Bradi3g45890.v3.1",9.654647882,13.99129256,9.615068661,13.77737315,5.481441666,8.557805408,14.87544349,10.16086478,11.09794155,10.33636516,10.81252193,10.01372622,12.71556323,10.99575639,13.41962671,7.33656462,9.342601194,10.92694346
"11033","Bradi3g45900.v3.1",44.81663708,51.57121059,53.30295345,53.75635773,49.99739216,51.64887264,54.6773058,65.84240377,43.22356184,61.18292913,56.05876755,54.0741216,56.23104631,75.03974211,68.19361326,37.62340831,45.37834866,43.70777383
"11034","Bradi3g45910.v3.1",47.14090416,48.10229508,56.10345889,40.77856428,36.87515302,46.31282927,42.37491199,48.16249905,66.47082889,46.983478,44.74720615,59.41477559,44.92832343,52.62854396,59.79493532,45.71244109,60.88579553,57.13707075
"11035","Bradi3g45920.v3.1",19.13050599,23.70425599,18.95008678,17.09870418,21.0952452,19.53193234,24.2027486,21.13459874,21.61178092,16.60082889,18.63080702,20.54668269,20.48618521,20.4806455,13.69349664,14.20283664,13.02879758,12.34494375
"11036","Bradi3g45930.v3.1",15.55471048,16.18827238,23.15084493,33.33632253,21.17829734,20.74009311,44.06347585,28.24720409,42.1721779,54.70964994,36.67940132,34.78842665,14.83482377,10.66000811,16.79735588,37.43529126,39.78549896,35.70024274
"11037","Bradi3g45940.v3.1",26.16290383,28.5607377,25.95135037,28.41583212,32.47338926,35.33870233,35.13820976,30.17776839,33.06018379,24.32700083,30.52458115,41.53841989,40.05402419,53.46791468,54.40882665,40.06892985,29.87090178,28.77706483
"11038","Bradi3g45946.v3.1",5.780869411,6.012786885,5.040909783,3.382837157,6.56111957,9.967326299,5.146099369,7.112605345,9.812916742,5.846832818,7.319245615,8.752738476,7.841263995,9.988511533,11.68511713,4.044516393,4.13108216,6.756354351
"11039","Bradi3g45960.v3.1",45.71058596,50.2992749,52.36945164,63.16679565,44.18374191,52.35363309,48.40549719,61.8796665,51.63463333,50.53334078,50.90202632,57.93126059,54.39435384,56.15390097,53.22205694,47.31143595,43.21747491,40.53812611
"11040","Bradi3g45977.v3.1",3.337409144,3.353284994,1.026851993,4.366935239,5.730598105,5.738763627,4.26161354,4.470780503,6.541944495,2.81900868,3.410103071,4.005490489,6.357781617,3.777168227,3.286439193,2.257404498,4.512412821,3.419883067
"11041","Bradi3g45990.v3.1",12.87286384,13.64440101,15.68283044,27.49324017,28.40383409,26.17681654,23.47907837,32.31155,24.06501011,27.56364043,22.7894693,22.17854919,15.54124395,22.99875765,16.79735588,10.25237876,9.723931855,10.09282564
"11043","Bradi3g46060.v3.1",176.6442983,192.9873329,165.6965716,208.0752382,224.0746911,223.3083811,185.0183539,216.8328544,203.0339202,163.1892802,179.1551711,166.005328,176.5344029,217.732764,190.4308933,120.5830236,121.708036,112.1054352
"11044","Bradi3g46080.v3.1",156.2622639,147.6601702,162.2426149,154.1958682,152.9820538,156.9602192,158.7250024,143.0649761,144.1564198,165.9038812,147.965204,152.0602871,207.6168908,157.8856319,176.5548167,205.5178679,169.6921441,174.3306246
"11045","Bradi3g46100.v3.1",36.83069377,33.53284994,50.31574765,47.48273246,42.93795971,50.34003181,43.58102903,46.94319528,43.57402315,47.08788573,41.25392983,47.02742537,48.67235038,75.37549039,47.74465828,26.52450286,35.52730658,49.12953967
"11046","Bradi3g46110.v3.1",69.60881929,73.19411727,71.69293914,57.69275006,72.08926312,72.18760562,72.20620677,71.63409669,62.84939533,66.61213103,70.28139256,69.28015031,65.90900277,60.18288041,67.18942351,66.31125714,68.95729453,66.72942569
"11047","Bradi3g46126.v3.1",2.145477307,3.700176545,1.867003623,1.291628733,3.155981565,3.624482291,3.859574527,4.978823742,5.023278809,7.204133293,5.073567983,4.302193488,3.461458881,2.602049223,4.473208902,4.232633434,2.542204406,3.670118413
"11048","Bradi3g46130.v3.1",52.50459743,44.98027112,59.09066468,52.64924739,52.82116514,59.80395779,62.55727046,59.84749355,49.88232677,52.93471855,55.97559431,57.04115159,68.02826331,52.71248103,51.85270727,52.86088867,45.88678954,48.79589254
"11049","Bradi3g46140.v3.1",43.62470524,28.44510719,37.99352374,49.20490411,49.1668707,50.84343213,47.60141917,40.94828506,52.91965815,52.62149536,56.89050001,45.91478912,57.14939254,47.25657137,53.86108678,40.63328097,43.47169535,38.45283155
"11050","Bradi3g46170.v3.1",95.11616061,102.9111601,107.3527084,102.8382496,91.35736109,97.86102184,86.35798004,101.8118651,72.19503032,87.49367681,92.65499563,89.15925126,101.6538639,101.0602343,114.2950519,88.41500952,117.1956231,121.5309665
"11052","Bradi3g46200.v3.1",3.337409144,2.775132409,4.480808696,3.997898459,3.405138004,4.73196299,4.663652553,4.470780503,3.037331373,2.923416409,2.66154386,4.005490489,2.684396683,6.547091593,3.103859238,3.762340831,1.779543085,0.834117821
"11053","Bradi3g46210.v3.1",7.807153534,5.087742749,10.82862102,9.902486951,10.29846616,5.537403499,7.719149054,6.706170754,10.51383937,7.51735648,6.487513159,7.788453729,5.086225294,8.225833027,4.56449888,7.806857224,3.87686172,5.338354055
"11054","Bradi3g46220.v3.1",16.8062389,16.18827238,13.25572573,9.717968561,15.53075139,14.19588897,16.40319174,15.85094906,15.53711818,15.86997479,14.72166448,20.84338569,17.73114651,21.73970157,20.90540487,14.01471959,13.98212424,17.18282712
"11055","Bradi3g46230.v3.1",6.496028513,8.094136191,7.374664313,5.289527191,7.640797473,4.530602863,4.985283764,8.230300471,10.74748024,8.770249226,7.568765352,7.41757498,7.134843815,7.302525238,8.398677939,5.079160121,5.020853703,4.754471581
"11056","Bradi3g46247.v3.1",210.3759693,183.8525221,211.25146,208.2597566,193.0131883,171.0554281,214.1259784,197.0191681,180.1371145,242.6435619,238.041829,228.6838366,337.5982039,225.4549746,237.1713618,217.275183,236.6792302,214.7019272
"11057","Bradi3g46270.v3.1",18.17696052,14.33818411,15.12272935,16.60665514,12.95613485,15.30336967,19.78031945,14.63164528,23.13044661,16.07879025,21.95773685,23.51371269,15.18803386,17.2070997,25.01345386,13.92066107,19.82919437,15.8482386
"11058","Bradi3g46310.v3.1",5.542483043,11.33179067,5.227610146,9.41043791,6.31196313,6.040803818,6.110993001,6.706170754,7.126046682,7.621764209,7.901458335,7.862629478,9.39538839,8.813392529,6.938038297,5.643511246,6.228400796,4.921295145
"11059","Bradi3g46320.v3.1",7.449573983,5.781525851,8.121465762,4.4899475,4.983128787,5.638083563,3.859574527,6.096518867,6.30830362,4.593940071,5.32308772,9.123617225,3.744026952,10.15638568,5.2948187,9.87614468,5.338629254,5.672001184
"11060","Bradi3g46356.v3.1",9.118278555,11.67868222,9.52171848,10.70206664,10.71372689,6.544204136,7.879964659,11.98982044,11.21476199,11.48485018,10.64617544,8.530211227,11.72657498,12.50662368,9.950607558,7.712798703,9.787486965,7.340236826
"11061","Bradi3g46360.v3.1",5.482886451,4.972112232,5.60101087,6.273625273,3.488190151,4.832643054,4.824468159,3.454694025,2.219588311,2.714600951,2.495197369,2.151096744,3.390816863,8.225833027,2.099669485,5.643511246,4.957298593,2.919412374
"11062","Bradi3g46370.v3.1",24.43460266,29.83267339,31.08561033,17.40623483,23.25460101,22.149614,25.00682662,23.67481494,27.21916192,38.73526742,32.52073904,24.55217318,29.31643746,39.11467541,33.4121318,27.93538067,28.91757512,14.18000296
"11063","Bradi3g46380.v3.1",16.50825595,26.82627995,20.44368968,17.22171644,25.7461654,27.18361718,21.2276599,22.35390251,22.42952398,17.54049845,18.9635,21.36261594,20.34490118,15.94804362,20.26637503,16.64835818,21.10029657,16.01506217
"11064","Bradi3g46390.v3.1",28.78515387,29.48578184,29.49865725,26.69366048,38.70230025,31.41217985,28.06232312,26.41824843,17.28942474,25.26667039,35.09910966,25.81316093,29.52836351,35.08569597,35.0553514,25.67797617,18.55809217,28.4434177
"11065","Bradi3g46397.v3.1",7.747556942,8.441027743,5.414310508,9.102907259,8.139110352,5.83944369,5.78936179,7.519039936,10.28019849,10.64958835,8.982710528,12.68405322,15.68252799,12.08693833,8.946417804,10.34643728,6.609731457,7.673883955
"11066","Bradi3g46410.v3.1",3.456602328,2.890762926,5.320960327,6.458143664,6.976380302,6.443524072,8.442819278,3.962737264,7.943789744,8.45702604,9.065883774,6.898344731,9.183462336,9.904574461,9.585447647,8.55932539,4.194637271,6.005648312
"11067","Bradi3g46420.v3.1",39.09536426,40.12378941,44.99478733,69.99397609,46.09394128,59.5019176,54.27526679,54.36062657,34.69566991,51.05537943,47.5750965,45.84061337,46.12923774,37.85561934,40.53275005,42.23227582,27.20158715,36.28412522
"11068","Bradi3g46430.v3.1",29.55990956,22.20105927,20.91044058,24.72546431,21.84271452,22.65301432,20.82562088,26.41824843,28.38736629,24.01377764,23.62120176,20.54668269,17.58986247,33.74270283,26.74796343,26.33638581,23.26117032,34.0320071
"11069","Bradi3g46440.v3.1",68.47648405,80.71010088,99.97804404,77.43621784,78.89953913,83.56445281,96.89140219,103.844038,106.6570594,101.6931279,105.3805022,82.92848827,80.88511058,89.39298137,95.21544663,83.71208348,94.57000392,78.40707519
"11070","Bradi3g46450.v3.1",11.50214223,10.40674653,14.84267881,12.54725055,10.96288333,11.88024751,11.73953919,13.92038475,13.31752986,16.70523662,17.1336886,18.1730587,14.62289772,10.57607103,10.95479731,20.12852344,10.67725851,11.6776495
"11071","Bradi3g46470.v3.1",66.33100674,59.20282471,75.89369729,45.33001791,61.12637979,61.716879,80.97065726,59.9491022,81.42384487,75.06915707,85.33575002,78.62629478,72.47871044,62.53311842,81.79581992,81.83091307,92.85401595,74.31989786
"11072","Bradi3g46473.v3.1",3.397005736,5.781525851,5.227610146,2.829281986,3.903450883,2.517001591,3.779166724,3.759519968,2.453229186,3.75867824,7.152899124,4.153841989,2.825680719,1.426930219,4.108048992,3.856399351,4.957298593,6.339295441
"11073","Bradi3g46480.v3.1",44.6974439,33.18595839,48.82214475,46.25260986,37.95483093,38.45978431,33.28883029,33.73407107,22.66316486,28.39890226,38.92507895,30.70876042,43.72740912,44.23483679,26.56538348,38.18775943,46.14100998,42.37318531
"11074","Bradi3g46530.v3.1",208.230492,220.3917654,199.2092866,229.2948531,197.4149521,198.1383652,236.8813866,258.5940086,221.8420106,245.3581629,217.9139035,243.5189866,208.393953,233.5129335,246.8480994,208.7158576,201.2154788,229.0487537
"11075","Bradi3g46547.v3.1",9.535454698,10.98489912,9.428368299,17.46774096,9.135736109,10.87344687,7.719149054,11.38016855,10.86430068,11.27603472,9.564923247,12.60987747,9.466030408,14.94079876,8.763837849,15.98994853,10.67725851,10.84353167
"11076","Bradi3g46557.v3.1",4.290954614,1.618827238,3.360606522,5.166514931,1.993251515,3.423122163,2.894680895,1.82895566,1.985947436,2.610193222,4.657701755,3.63461174,3.673384935,3.525357012,2.64740935,1.128702249,0.889771542,1.16776495
"11077","Bradi3g46570.v3.1",7.091994432,7.053461538,5.694361052,6.642662054,7.889953913,5.83944369,7.236702238,7.112605345,6.892405807,7.099725564,7.98463158,4.821423737,9.74859848,8.729455457,7.21190823,9.029617994,6.609731457,6.839766133
"11078","Bradi3g46580.v3.1",25.86492087,17.6914691,21.28384131,17.71376548,20.01556729,23.65981495,25.00682662,25.70698789,23.94818967,23.70055446,22.70629606,25.59063368,29.59900553,28.53860438,34.05116164,22.38592794,22.11717834,18.85106276
"11079","Bradi3g46590.v3.1",162.3411162,156.101198,164.0162683,172.2171644,150.822698,146.4894926,153.8201265,173.5475704,135.1612461,158.8041556,146.2185658,134.9256889,175.1215626,160.4876811,161.9484202,190.374446,164.2264047,166.8235642
"11080","Bradi3g46610.v3.1",18.65373325,13.87566204,11.66877265,13.71586702,13.9527606,22.149614,12.94565623,16.96864418,17.52306561,20.67273032,10.47982895,16.46701645,20.8393953,26.35624052,22.91378438,9.593969118,18.24031662,17.09941533
"11081","Bradi3g46650.v3.1",7.509170575,6.128417402,6.34781232,5.412539452,4.235659469,5.83944369,4.342021343,3.048259434,3.270972247,2.505785493,3.825969299,5.934059984,2.543112647,4.028979442,4.381918924,6.395979412,4.830188372,3.002824156
"11082","Bradi3g46700.v3.1",14.89914797,16.53516393,14.00252718,12.48574442,12.8730827,18.52513171,16.32278394,17.57829607,13.55117074,12.11129655,12.97502632,12.38735022,9.819240498,17.7946592,16.61477592,9.405852077,15.76166732,11.6776495
"11083","Bradi3g46720.v3.1",101.0162232,103.0267907,98.85784186,86.90816188,90.36073534,109.9426295,102.0375016,98.35717106,139.6004227,97.9344497,105.4636755,101.7691287,87.52546027,105.5088991,118.129231,74.58840697,87.38827647,116.1092007
"11084","Bradi3g46737.v3.1",574.0939694,536.0630769,540.6842494,563.888201,502.0502253,512.2601637,430.664191,525.2151004,488.4262488,385.2645196,407.2993838,467.1588722,335.9027955,366.385318,399.7588119,570.2768114,624.6196227,599.8141252
"11085","Bradi3g46747.v3.1",78.19072852,75.3910971,77.10724965,68.70234736,72.4214717,94.33721962,78.71923879,72.54857452,83.40979231,77.05290392,86.99921493,85.52463952,100.4529496,89.64479258,90.10320788,72.80129507,62.79244884,78.57389875
"11086","Bradi3g46760.v3.1",101.0758198,133.0907251,103.7120513,120.3674967,84.29792865,109.6405893,83.30248354,90.63491383,84.11071493,98.6653038,72.02803071,69.42850181,39.48888805,60.26681748,49.38787788,69.79142241,75.0585851,76.65542776
"11087","Bradi3g46800.v3.1",41.12164838,46.83035939,56.85026033,22.75726815,52.23980012,41.58086628,61.19033781,43.28528396,84.928458,62.43582187,75.60448028,62.15927833,50.7209689,44.57058508,47.10562844,63.11326743,41.12015627,37.03483126
"11088","Bradi3g46810.v3.1",23.24267083,18.03836066,19.3234875,31.98318767,22.00881881,27.28429724,30.79618841,31.49868081,26.98552104,23.28292354,24.12024123,42.35435313,24.30085418,29.21010095,35.69438124,21.53940126,20.97318635,16.93259177
"11089","Bradi3g46820.v3.1",18.89211962,20.46660151,16.61633225,17.03719805,14.03581275,19.73329247,16.80523075,19.30564308,21.96224223,22.7608849,19.46253948,22.84613094,19.07334485,18.04647042,22.36604451,14.39095368,22.24428856,21.27000444
"11091","Bradi3g46846.v3.1",11.02536949,17.57583859,12.78897482,17.95979,8.720475377,16.31017031,7.156294435,14.0219934,1.869126999,17.85372164,8.899537282,1.928569495,2.755038701,13.59780562,12.87188684,15.33153888,14.17278957,16.43212108
"11092","Bradi3g46880.v3.1",40.16810291,28.90762926,39.11372591,56.3396152,45.34647196,45.20534857,59.98422077,57.71371194,50.93371071,66.71653876,52.06645176,57.78290909,75.94016932,40.12192028,48.65755806,44.77185588,43.59880557,43.29071492
"11093","Bradi3g46890.v3.1",24.07702311,25.90123581,27.2582529,36.10409839,30.14792916,26.5795368,37.38962823,36.07106997,33.17700422,34.14132735,29.11063597,35.67853565,38.28797374,38.69499006,40.07630016,24.54927392,28.66335468,27.19224097
"11094","Bradi3g46900.v3.1",6.198045554,1.850088272,2.800505435,6.396637534,6.644171716,1.812241145,4.985283764,4.877215094,2.570049623,3.549862782,3.659622808,4.747247987,4.87429924,4.532601872,5.842558566,5.831628287,4.703078152,3.670118413
