	Bd21.10	Bd21.14	Bd21.18	Bd21.22	Bd21.2	Bd21.6	col.10	col.14	col.18	col.22	col.2	col.6	sta.10	sta.14	sta.18	sta.22	sta.2	sta.6	Bh.10	Bh.14	Bh.18	Bh.22	Bh.2	Bh.6
Bradi1g13730.v3.1	0.002778421	0.017933788	0.467808954	0.223553075	0.666857737	-0.07187745	0.699061709	0.714994484	1.552042798	1.295673189	2.124667721	0.43293745	0.934221001	0.032633858	-0.740772236	-0.472176378	-0.71813926	0.811436433	-1.119622505	-1.456888455	-1.449532571	-1.299082309	-1.325939993	-1.32256946
Bradi1g13760.v3.1	1.089266235	-0.224995961	0.327289452	0.171491092	-0.114937365	0.70991442	-0.542402155	0.352711318	0.895093724	0.958484127	-1.025881591	3.28024004	-0.58627996	-0.213540756	-0.715074119	-0.600400017	-0.767323263	1.599944694	-0.466199261	-0.872480265	-1.069212246	-0.843116019	-0.756790636	-0.585801489
Bradi1g13827.v3.1	-0.570029425	-0.137065162	-0.791933812	-0.267497591	0.720487602	-1.238714806	-1.25178092	-1.147425601	-1.01500596	-0.516011555	-0.533162444	-0.446868924	-0.697030238	0.092517797	1.040714067	0.450553081	1.866911642	-0.585413398	0.128930274	0.813724004	1.410722887	0.868221235	2.572829043	-0.767671796
Bradi1g13857.v3.1	0.80695119	1.248685116	0.247011724	0.571741536	0.128891925	-0.443448525	1.657881075	1.653658208	1.848550542	1.493084411	0.807733321	-0.073103447	-0.716211468	-0.663066016	-1.071921998	-0.909380028	-1.296850202	-0.668653241	-0.073149266	-1.010849345	-1.143733174	-0.951810749	-0.544055498	-0.897956092
Bradi1g13890.v3.1	-0.826613437	0.121584008	-0.575687776	-0.568419975	0.956111156	-0.872901139	-1.528669283	-1.700889164	-1.151593709	-1.077302703	-0.646872715	-1.871929719	1.072136942	0.926938737	0.851019879	1.031299526	1.298259828	0.042402491	0.698526314	0.31083511	1.150169499	0.96947036	0.822606312	0.569519458
Bradi1g13900.v3.1	0.473352869	0.180620396	0.904401396	0.691870172	1.060504688	0.451263789	0.422733667	1.405658351	0.979040597	1.3368605	0.947302441	1.631947643	-1.103821913	-0.902572848	0.53704554	-1.421207064	-0.24165533	-0.766926285	-1.401419497	-0.762437091	-1.125615043	-1.468152771	-0.792838056	-1.035956149
Bradi1g13905.v3.1	0.120745528	0.999878608	0.205689507	0.580485672	1.653285508	0.123900047	1.562308384	1.257074671	0.539659498	0.532592402	2.174222332	0.97033856	-0.882457297	-0.84384692	-0.925515416	-0.820034689	-0.873294903	-0.925515416	-0.925515416	-0.925515416	-0.925515416	-0.854031697	-0.893422716	-0.925515416
Bradi1g13910.v3.1	-0.991139331	-0.219104213	-1.026585422	-0.093114849	-0.84977382	-1.196433829	-0.552681673	-1.715408787	-0.865867883	-0.369227164	-0.618570081	0.116835021	1.455923096	0.995014834	1.316222056	1.172403384	0.499916095	2.697707894	0.033855948	-0.408527464	-0.34621335	0.547528913	-0.425446317	0.842686942
Bradi1g13940.v3.1	-0.756901448	-0.133904265	-0.493826379	0.823272564	0.438226191	0.015794283	1.779233679	0.469773405	2.818997675	1.650763277	1.47995961	0.059863939	-0.707851861	-0.585575656	-0.847861186	-0.672560199	-0.739258924	-0.125425988	-0.804457689	-0.749544515	-0.731669895	-0.440243947	-0.905542912	-0.84125976
Bradi1g13990.v3.1	0.41806404	-0.982852996	0.304257426	0.728815423	-0.028150096	1.603957176	-0.441248763	-0.14169352	0.765854226	0.59927333	-1.178723258	0.906946605	0.782356386	-0.167167905	1.260887665	0.757888956	-1.264740935	1.674097924	-1.380973264	0.058414873	-0.773081392	0.050471865	-1.414513462	-2.138140305
Bradi1g14000.v3.1	-0.899589352	-0.912835623	-0.685698533	-1.097260812	-0.7090336	-0.805057558	-1.313349118	-0.887933449	-1.181024656	-0.964080513	-0.663844139	-0.887716923	0.798884166	0.766703168	1.202754727	1.329349628	2.347939819	1.188254729	0.935724537	0.432813094	0.639773193	0.429082246	0.527339503	0.408805465
Bradi1g14020.v3.1	-0.915420648	-0.888408435	-0.960606907	-0.971521739	-0.965445795	-0.950333204	-0.9329059	-0.95784873	-0.98094478	-0.928331313	-0.967038346	-0.934337867	1.337301292	1.229461237	0.731607345	1.292877304	1.755094727	1.610698789	0.690705157	0.535983198	0.447651556	0.297106311	0.740867596	0.683789154
Bradi1g14030.v3.1	-0.976913506	-0.851328325	-0.81162267	-0.726040164	-0.514236508	-0.853680183	-1.051053073	-0.955565525	-1.086477165	-0.870322628	-0.836129277	-1.038015134	0.652363585	0.715987138	1.114490503	0.476496557	2.742828952	0.37735834	0.397662158	0.470609859	1.095961698	0.711052008	1.456162835	0.360410525
Bradi1g14040.v3.1	0.544424611	-0.597180381	0.142316518	-0.119041297	0.249408384	2.333923182	-1.58654664	-0.926827496	-1.118977241	-0.381761892	-1.09306187	2.059398218	0.202145417	0.663339896	-0.197870377	-0.312041231	0.586889045	1.842958201	-0.020253167	-0.332836699	-1.273130837	-0.583897366	0.720434105	-0.801811085
Bradi1g14050.v3.1	-0.804401817	-0.54056311	-0.288948717	-1.092546162	-0.979293669	-1.735364892	-1.055552816	1.36867588	0.092748809	-0.302934954	1.731355744	-1.869528668	0.585593936	0.895259616	0.863047184	0.904791788	1.547320174	0.649974637	-0.376539464	0.272342453	-0.593578505	-0.228548923	1.381057968	-0.424366494
Bradi1g14093.v3.1	0.571722998	1.26633539	0.491957363	0.959003246	0.508466315	0.032391579	1.927951579	0.474656153	1.011658293	1.225031714	1.429659083	1.296905712	-0.879223271	-0.928887597	-0.881532517	-0.896138104	-0.941355795	-0.94517836	-0.964322616	-0.941969496	-0.964322616	-0.937261384	-0.951225052	-0.964322616
Bradi1g14160.v3.1	-0.714325872	-0.215064058	-0.178493115	-0.080761933	0.540059336	-0.624044296	-0.58762964	2.674038966	2.0992729	1.217709215	2.08439177	-0.408920617	-0.11731733	-0.219235015	-0.92782239	-0.219650773	-0.595952196	0.16298352	-1.139325291	-0.932491383	-1.007943023	-0.082645877	-0.461834301	-0.264998595
Bradi1g14170.v3.1	-0.596521396	-0.017127293	-0.455944176	-0.971019855	0.531860867	-1.336197872	0.389690902	2.397414922	0.563343483	-0.124850391	0.257250822	-0.24572791	-0.848082288	0.055266136	1.067846323	-0.067313723	2.623708751	-0.670780073	-1.151908071	0.417403552	-0.388713761	-1.064478774	0.820668802	-1.185788977
Bradi1g14186.v3.1	-0.874667147	-0.862692878	-0.874667147	-0.874667147	-0.874667147	-0.874667147	-0.874667147	-0.874667147	-0.874667147	-0.874667147	-0.874667147	-0.874667147	1.9988946	1.485507056	0.935512987	1.626489563	1.655582137	1.274887921	0.128373797	0.308992407	0.47554668	0.265572941	0.544069083	-0.215397683
Bradi1g14200.v3.1	0.669409643	1.676075424	-0.160558141	-0.684067812	-0.537273356	-0.551033451	1.365863864	3.5457601	0.663258669	-0.410794838	-0.643358803	-0.653800107	-0.510932594	-0.20808395	-0.265541866	-0.5215999	-0.677081194	-0.653131894	-0.24442121	0.854712736	0.028163057	-0.670585121	-0.720831452	-0.690147805
Bradi1g14210.v3.1	0.196594975	0.479280297	0.185801885	-0.186952533	-0.73990202	-0.607629501	0.913022463	2.492190187	1.769134906	0.399018891	1.190152357	-0.227554454	-1.536761351	-0.902994811	-0.970889073	-1.118909877	-1.017466008	-1.233210615	-0.549673149	0.728171977	1.265802746	0.215431381	-0.011398853	-0.731259821
Bradi1g14300.v3.1	1.049089682	0.870191078	0.807886124	0.760685318	1.474289326	1.169070461	0.830642276	0.820356708	1.131060332	0.971343955	1.030870743	0.972137583	-0.996268586	-0.97263981	-0.994666959	-0.991788165	-0.97594661	-0.983597944	-0.996268586	-0.996268586	-0.996268586	-0.996268586	-0.996268586	-0.991372581
Bradi1g14340.v3.1	-0.366616968	-0.143800721	-0.197670511	-0.637513265	-0.086843084	-1.652317397	-1.563583854	-1.630393212	-0.960224024	-0.302211847	-1.544127805	-1.05934289	0.641376365	1.016686096	1.427643016	1.819339162	1.248272344	1.011022554	0.259943515	0.73596913	0.374459987	0.701650348	0.52856373	0.379719329
Bradi1g14350.v3.1	0.652281627	0.241153162	-0.285754093	-0.546727336	0.543958174	0.174822858	0.795723948	2.149429552	-0.223779506	-0.082176623	0.834599156	0.931481953	0.257085937	-0.180192145	0.017791539	-0.220820258	-0.676178782	2.60748894	-1.129714241	-1.368550164	-0.865866368	-1.538513766	-0.835953851	-1.251589712
Bradi1g14360.v3.1	0.164772855	-0.450955451	-0.518555029	-0.893221111	-0.759749574	-0.529206935	-1.13028091	-0.720473763	-1.290174761	-1.329558069	-0.985846806	-1.753895753	0.503436504	0.825336581	0.866336452	1.089298174	2.207178022	1.687820657	0.786235206	0.621140543	0.61169995	0.106273727	0.753429089	0.138960402
Bradi1g14391.v3.1	-0.838038074	-0.838038074	-0.822286105	-0.824407747	-0.818521523	-0.838038074	-0.823957315	-0.838038074	-0.832117971	-0.818809938	-0.838038074	-0.801822796	0.871337245	1.471649698	1.867071047	0.989521651	2.046846164	1.875217385	0.161324516	-0.018256603	0.001657782	0.408278695	0.606058741	-0.348592554
Bradi1g14400.v3.1	-1.00004982	-1.004711064	-0.824057579	-0.33809075	-0.901552402	-0.853153757	-0.801812306	-0.962343642	-0.578736857	-0.84362153	-0.50705849	-0.724342183	0.903603082	1.240824111	1.869133179	2.134420311	1.659160192	1.640346831	-0.378899691	-0.127739571	-0.070550274	0.408460828	0.225758661	-0.164987276
Bradi1g14410.v3.1	0.579542267	0.465533205	0.605238704	0.430227712	1.482208273	0.013292443	-0.738758855	-1.58004996	-1.302754659	-0.263255106	0.351093612	-0.057022791	0.606065029	0.453211916	2.220499719	0.993247491	1.155486501	0.44244076	-1.048698789	-1.356166093	-0.855165507	-0.957845678	0.132899247	-1.77126944
Bradi1g14422.v3.1	0.813004139	0.866073742	0.436622139	1.871487831	1.34895641	0.653015929	0.923270988	-0.01360933	0.464507462	1.015411897	0.494877781	2.07097841	-0.967636836	-0.960227016	-0.968225304	-0.966446195	-0.960885994	-0.963188375	-0.854468024	-0.86300939	-0.883425135	-0.837412957	-0.847256462	-0.87241571
Bradi1g14425.v3.1	0.878153535	-0.179894059	0.235871521	0.689573643	0.246561237	0.225196108	2.054038562	2.013852443	1.420484987	1.172748966	0.90052643	0.848920888	-1.031758101	-0.971512352	-0.664340586	-0.938550327	-0.965527748	-0.902596626	-0.698897746	-1.016726581	-0.854001992	-0.841305532	-0.855595955	-0.765220717
Bradi1g14450.v3.1	-0.735032596	-0.354066329	-0.312172611	-0.528008611	0.103118618	-0.814733961	-1.427389933	-1.540516384	-1.276903256	-1.017806939	-0.731922627	-1.279001224	1.242491723	1.15651469	1.592001378	1.534266078	1.68377762	1.062768971	0.560239136	-0.500930486	0.302044653	0.37473766	0.669369192	0.237155241
Bradi1g14510.v3.1	1.166047342	2.16200684	0.889762972	1.39265505	1.784220077	0.156581315	0.612378011	0.136225054	-0.125395279	0.742988152	0.740283605	0.887843216	-1.024847324	-1.004615276	-1.046351765	-0.887878974	-1.075540379	-1.075540379	-0.879915924	-0.663042117	-0.773694094	-0.370454802	-0.832979703	-0.910735617
Bradi1g14536.v3.1	0.214032496	1.40309482	1.148056739	2.0506565	0.877499494	-0.123333729	1.51591717	-0.202238363	1.294574934	0.780869402	0.334502325	1.145985211	-0.965569638	-1.032834105	-0.915112654	-1.03304848	-0.963514659	-1.014441663	-0.839642569	-1.015597225	-1.04786809	-0.707489387	-0.34712312	-0.557375408
Bradi1g14550.v3.1	0.713995794	0.964796657	1.144470422	1.412697968	2.33263498	1.087060352	0.274612882	0.37498427	0.732241963	0.877848226	0.445454985	0.76638174	-0.881884832	-0.936859703	-0.897505822	-0.909543541	-0.933962282	-0.935761123	-0.940460945	-0.942735188	-0.942735188	-0.923444286	-0.942735188	-0.939552142
Bradi1g14553.v3.1	0.46165912	1.558965511	0.852076636	1.875277061	0.019222328	0.764035991	1.499547062	0.732165197	0.252802773	0.657554324	1.192333005	0.454274826	-0.122401329	-0.559404288	-0.232551427	-0.570598765	-0.652531874	-0.302701906	-1.427624059	-1.175611306	-1.215540387	-1.36951738	-1.360986292	-1.330444821
Bradi1g14556.v3.1	1.184750323	1.285242517	0.536855045	1.65032054	2.114714719	1.369926092	0.357244756	-0.536036235	0.075999126	0.407554217	0.70437466	0.046376098	-0.300446159	-0.819474215	-0.287240152	-0.443377291	-0.180439537	0.21972659	-0.891030275	-1.528994045	-1.131502596	-1.22508762	-1.13204332	-1.477413238
Bradi1g14558.v3.1	-0.85337659	-0.85797933	-0.866990541	-0.850019695	-0.862901891	-0.848685328	-0.890487333	-0.855226613	-0.868585935	-0.884450294	-0.867850728	-0.86131162	1.175994599	1.335659265	1.772799491	1.690595938	1.870091516	1.464137964	0.135221551	0.215662254	0.234480668	0.192498063	0.273388308	0.007336281
Bradi1g14560.v3.1	0.346030398	1.173481213	1.43857858	1.389850322	1.718395771	-0.098621113	0.398257637	0.651963092	0.911614862	1.081132999	0.607633396	0.338350488	-1.453705392	-1.199101082	-1.533120486	-1.364050296	-1.381772934	-1.474321688	-0.530178835	-0.245689569	-0.31675191	-0.11477057	0.066284794	-0.409489676
Bradi1g14567.v3.1	-0.902537037	-0.902537037	-0.902537037	-0.902537037	-0.871671973	-0.866896256	-0.902537037	-0.902537037	-0.902537037	-0.902537037	-0.902537037	-0.902537037	2.291889626	0.691010558	0.974069165	0.735549882	1.004658866	0.528054897	1.868284772	0.355678148	0.582212419	0.1009028	0.297442881	1.334184586
Bradi1g14580.v3.1	-0.826187328	-0.974606953	-0.938636374	-1.041249087	-0.879221713	-1.059160165	-0.840723968	-0.711979906	-0.815726184	-0.689527131	-0.203358909	-1.095627141	1.507063076	2.152103862	1.142199329	1.40984	1.850447415	0.920888829	0.442218442	0.106936054	-0.112395047	0.146337064	0.445705401	0.064660435
Bradi1g14590.v3.1	-0.980148344	-0.867371457	-0.170392945	0.001499043	-0.11785579	-0.891197053	-1.652915225	-1.089687626	-0.611446986	-0.468257197	-0.27344275	-1.562550999	-0.745687456	0.04806946	1.416296285	1.037431154	1.897897052	0.214615973	-0.098114074	0.536331545	1.450071101	1.419220672	1.643074495	-0.135438878
Bradi1g14620.v3.1	-0.752608674	-0.079942144	-1.0724743	-0.47954732	-0.929949232	-0.960840697	-0.276150653	-1.317914816	-1.419316821	-0.47354993	-0.523611211	-0.813374225	-0.07003608	0.060781934	0.613106249	0.940322028	0.090622385	-0.841236958	2.491274358	0.763533883	1.18559499	1.030612012	1.494117934	1.340587287
Bradi1g14630.v3.1	-0.925591368	-0.295893676	-0.517872635	-0.908455082	-0.75830822	-1.117904386	-1.098723382	-0.685361265	-0.846796451	-0.960580611	-0.996481542	-0.987210985	-0.352700086	0.078875206	1.102468522	0.408144216	1.28570125	0.507379814	0.636523729	1.665047274	1.887718167	1.728830604	1.295890659	-0.144699752
Bradi1g14650.v3.1	1.148368451	0.479125331	-0.03944089	-0.326121807	-0.041745753	0.174970828	1.181889159	0.032283488	-0.05244067	1.075168268	1.204162547	3.264732812	0.027542534	-0.731506087	-0.736639697	-1.153136024	-0.786746661	-0.699151706	-1.006407851	-0.088301684	-0.778672036	-0.009494805	-0.740011222	-1.398426527
Bradi1g14670.v3.1	-0.254576539	0.248733033	-0.470254941	0.685944844	0.785936479	-0.923181867	2.019169586	-1.240676724	0.278148925	2.008410551	1.405585306	0.645811697	0.017606564	0.306539909	0.705669369	-0.788849366	-1.047877984	-0.963341824	-1.928199956	-1.252421597	-0.061230664	0.7777713	-0.47454376	-0.480172341
Bradi1g14710.v3.1	-0.933889377	-1.341324364	-0.531171709	-0.9499726	-0.610401468	-0.449815369	-1.554592287	-0.139686601	-0.35310096	-0.747204131	-0.315613745	-1.317300726	1.450562515	0.797410648	0.03298753	2.238038793	-0.003637577	0.689645338	-0.467993346	0.03457856	0.990793315	1.299355793	0.343500852	1.838830914
Bradi1g14720.v3.1	0.017968688	-0.343780473	-0.34725955	-0.136914779	0.026708545	-0.189387822	-0.553820888	-0.386236215	-0.446220869	0.014109748	-0.053069376	-0.351493171	0.875287872	1.182104764	1.844218043	1.590865252	2.050498465	1.786839361	-1.207261403	-0.883487017	-1.176492209	-0.82264352	-1.120992242	-1.369541202
Bradi1g14745.v3.1	0.868994839	0.694399281	1.133219673	0.974267437	1.0302775	1.183321377	0.652778794	0.680299051	0.946088284	1.217155752	1.124019398	1.350393671	-1.000814308	-0.997594051	-0.99938621	-0.990981779	-1.001635617	-1.007899861	-0.993722573	-0.977221072	-0.964576074	-0.993583662	-0.959018881	-0.96878097
Bradi1g14750.v3.1	0.037755596	-0.507348926	-0.149590633	-0.482797505	0.749179768	-0.376060744	1.326911294	2.694339146	1.338189148	0.350667773	1.136769374	1.963119731	-0.485738597	-0.653003175	-0.534524252	-0.144210625	-0.696600627	0.003925797	-0.925401474	-0.979814087	-1.041114635	-1.061652905	-0.781046893	-0.78195255
Bradi1g14770.v3.1	-0.258126349	-0.550518711	-0.648676067	-0.810558246	-0.070205269	-1.227199245	-1.912827278	-1.424264074	-1.847489791	-0.492247244	-0.705614907	-0.546544099	0.913477873	0.975781815	1.485423108	0.929295691	0.558534881	1.219591474	0.840763097	0.650075266	0.935168607	1.403917418	0.516361078	0.065880971
Bradi1g14790.v3.1	-1.057392652	-0.733419115	0.736626651	0.204305702	0.5682341	-1.289023034	-1.405292171	-1.929896566	-0.485380288	0.058983549	-0.00213719	-0.770406355	0.230521623	-0.337509391	0.85283571	0.035654672	-1.134703188	-0.696512404	1.963719925	0.812274753	0.766439345	0.48906688	1.983231625	1.139777818
Bradi1g14810.v3.1	-0.509589924	-0.104524945	-0.867218472	-0.606754612	-1.023639929	-0.532399244	-0.118309857	1.653921098	-0.143421739	0.864248128	2.393465991	-2.395484383	-0.504751756	-0.418396401	0.781434277	1.636435623	1.033771629	0.128050271	-0.205353278	0.532708927	-0.018630844	-0.975850534	-0.426418062	-0.173291966
Bradi1g14835.v3.1	1.247503154	1.201745644	0.96694619	1.053852504	1.356913822	1.303871658	0.508711785	0.843035946	0.623849427	0.714061425	1.010278362	0.524688716	-1.289918119	-1.310351129	-1.285477099	-1.280126814	-1.299147369	-1.313326618	-0.532706836	-0.590990921	-0.575535395	-0.623425107	-0.518464483	-0.735988743
Bradi1g14845.v3.1	0.539448222	0.211604429	-0.466917782	1.454252555	-0.213771724	0.215468714	0.452674513	-0.912602589	0.080835461	0.576409539	-0.786143771	4.004072775	-0.243716242	-0.405697296	-0.493572263	-0.664529491	-0.924492772	-0.077875499	0.178505885	-0.552333565	-0.68076627	-0.465611988	-0.618086874	-0.207153968
Bradi1g14855.v3.1	-0.622190072	-0.73553236	-0.88006226	-1.003842824	-0.792619747	-1.047388028	-1.12352861	-0.798615713	-0.979222084	-0.73206963	-0.819509258	-0.908253542	1.338080361	1.86047979	1.572835919	1.036909201	1.694187171	1.245512858	0.277266017	0.261722337	-0.033592026	-0.244027954	0.387260213	1.046200239
Bradi1g14860.v3.1	-0.477815129	0.134912073	0.235398121	-0.642505677	0.57020054	-1.22883878	0.64176457	1.963310826	1.295456445	0.437874971	2.135787832	-1.247006303	0.370691628	0.576895162	0.270550034	0.027679767	0.823643796	0.700881941	-0.964421715	-0.887070052	-1.290179305	-1.257060363	-0.846951122	-1.34319926
Bradi1g14910.v3.1	0.566727857	0.838318391	0.961965198	0.128858733	1.648748569	1.583358434	-0.153080487	-0.629205346	0.30702424	0.456877428	0.073321255	1.472600829	-1.971890716	-0.63460118	-1.223554851	-0.514332474	0.416874441	-1.646371069	-0.495547158	-0.524549116	-0.673953641	0.111801435	1.36151194	-1.460902711
Bradi1g14940.v3.1	-0.186497989	-0.087074315	-0.486346147	0.081882184	1.199106493	-0.386010801	-1.44524035	-1.36096347	-1.171842247	-0.198058315	-0.481419366	-0.627972004	-0.52081596	0.336340688	1.521176762	0.326235565	3.233010668	-0.320848637	0.35392168	-0.529473415	0.201114557	-0.163380947	1.371693361	-0.658537993
Bradi1g14976.v3.1	1.568280453	0.724307645	0.90053767	1.537815534	1.454402881	0.593038641	-0.06357748	-0.088721473	0.336579804	0.453316191	0.493224229	2.046563808	-1.363360837	-1.145157027	-0.023681436	-0.539159361	-0.094011108	-0.442868844	-1.262825041	-1.146942234	-0.782051748	-1.013051184	-0.846917221	-1.295741864
Bradi1g14983.v3.1	1.532077648	0.356991277	-0.642828334	-0.41697494	-1.038522143	-0.09098308	0.209405479	1.177916569	-0.628754424	-0.75473314	-0.998140405	-1.276545887	-1.429910965	-0.815784398	1.669307486	-0.895469391	-0.456439209	-0.383889295	1.546393768	2.133975128	0.532345321	-0.265988647	0.000810766	0.935740817
Bradi1g14986.v3.1	0.705259598	0.85706394	0.039156446	1.056678452	0.732487665	0.240510468	1.300597131	0.20598454	0.548526922	1.690273711	1.822768518	1.170253444	-1.355501086	-0.020176255	-0.20395929	-1.076041509	-1.168157142	-1.424963779	-0.672775173	-1.163050735	-0.785572959	-0.288239421	-0.89428604	-1.316837445
Bradi1g14990.v3.1	-0.368697415	1.602601475	0.993711263	-0.282499033	-0.218704589	-1.797199081	-0.142146757	2.038209774	1.36310657	-0.277069988	0.696459858	-2.061512577	-0.767753785	-1.29686242	-0.863500013	-1.067233216	0.23216237	0.450649672	-0.425861375	0.27184781	1.08132391	0.227453884	0.428948533	0.182565131
Bradi1g15010.v3.1	-0.483944975	-0.184739331	-0.247383663	0.461162996	0.395968765	-1.267461105	-0.638724961	-1.415359781	0.160321733	-0.35682345	-0.259699887	-0.254777231	-0.844535599	-1.436592271	-0.637812918	0.16670445	-0.923101148	-0.475703863	0.294926462	0.673195151	2.024197547	2.409760102	1.081524388	1.758898589
