Gene,BhBd.10.1,BhBd.10.2,BhBd.10.3,BhBd.14.1,BhBd.14.2,BhBd.14.3,BhBd.18.1,BhBd.18.2,BhBd.18.3,BhBd.22.1,BhBd.22.2,BhBd.22.3,BhBd.2.1,BhBd.2.2,BhBd.2.3,BhBd.6.1,BhBd.6.2,BhBd.6.3
Bradi1g02090.v3.1,94.62233273,94.61036299,77.33796139,62.63195717,72.83892328,87.53205639,89.76018359,62.48208897,74.19320047,70.93726898,82.06925033,96.83727138,99.43912721,99.02352622,85.42919323,60.56560472,52.10959299,70.46498038
Bradi1g02100.v3.1,16.35883613,10.51226255,12.46204117,29.43823132,19.85024711,18.17821487,14.56426259,18.42420572,8.4726803,12.16656648,12.33505766,15.75064053,20.55445646,12.80901334,14.83393941,14.86272508,10.02107557,10.16006694
Bradi1g02117.v3.1,10.00360483,9.598152767,9.896326813,9.691598789,8.530684709,12.4481254,15.98902741,11.21473392,18.54830012,12.99141845,7.565502034,12.39633745,14.02702772,18.22821129,16.97860535,11.51861194,12.15055413,10.32393899
Bradi1g02150.v3.1,109.4512058,95.75300022,98.4134722,110.8476612,83.6663308,106.3030391,84.21943151,114.1499702,99.15325865,89.29022519,104.601289,92.31625419,68.32967959,65.85146602,68.62931004,131.535117,142.0487463,147.1570986
Bradi1g02160.v3.1,13.29890995,20.33894277,23.45795985,22.04838725,20.67050526,20.15410779,16.93887062,37.64946387,22.44115323,18.55916921,27.63052917,21.58421109,25.69307058,19.37773813,33.59976637,19.32154261,21.42004904,18.6814134
Bradi1g02170.v3.1,20.94872541,44.33432469,24.92408234,20.71579241,24.27964109,25.68660797,44.48432379,24.43209889,42.13441014,42.06745021,36.18283582,34.5639056,43.46989779,49.10121781,43.2507631,35.29897208,27.55795783,25.56403939
Bradi1g02180.v3.1,1.64765256,0.457054894,0.733061245,1.453739818,0.820258145,0,1.266457617,3.804999008,0,0.206212991,0.328934871,6.125249093,2.499866327,0.985308719,0,1.486272508,0,0
Bradi1g02187.v3.1,0,0,0,0,0,0,0.158307202,0.200263106,0,0,0,0,0,0,0,0,0.250526889,0
Bradi1g02210.v3.1,19.18338338,12.11195468,23.27469454,23.986707,16.4051629,10.27464319,14.08934099,9.212102861,10.7625939,12.57899246,20.88736431,10.35458775,30.83168469,21.18413745,25.5572691,14.11958883,16.03372092,15.07622836
Bradi1g02220.v3.1,25.18554627,31.99384256,36.10326634,32.22456597,38.38808119,39.913037,27.54545316,35.2463066,42.59239286,33.40650458,50.32703527,47.83527863,31.66497347,43.02514738,48.25498362,28.61074579,30.18849017,36.37959452
Bradi1g02247.v3.1,12.47508367,7.084350852,11.3624493,8.116713986,9.514994483,8.298750267,8.231974509,8.811576649,10.07561982,6.186389736,9.21017639,11.08378407,12.22156871,10.34574154,11.43821834,9.660771305,5.762118455,9.668450796
Bradi1g02260.v3.1,10.82743111,6.627295958,6.597551209,6.784119152,9.514994483,4.74214301,6.332288084,10.41368149,9.388645738,15.25976135,12.82845997,6.271088358,7.777361905,10.8383959,10.72332969,11.14704381,6.012645345,7.210370085
Bradi1g02270.v3.1,90.15013292,81.12724363,85.5849004,118.4797952,96.46235786,95.23803878,74.72099939,69.09077146,78.31504494,79.59821461,70.88546471,78.31568484,90.41183215,82.76593236,64.87614465,62.05187723,67.76752357,55.06100792
Bradi1g02280.v3.1,39.19059303,45.47696192,34.08734791,50.3963137,43.96583658,52.55875169,38.1520357,47.26209294,57.24783987,39.18046833,49.17576322,43.60593997,84.85657364,63.38819423,61.8378679,39.01465335,43.84220564,35.39636224
Bradi1g02310.v3.1,27.18626724,27.88034851,20.52571487,16.35457296,20.83455689,18.17821487,21.05485788,22.22920473,25.64703226,17.52810425,23.51884328,20.12581845,24.72090034,23.15475489,29.3104345,24.33771233,19.41583393,19.82851773
Bradi1g02350.v3.1,10.59205217,7.769933192,9.163265568,8.48014894,8.202581451,7.113214515,7.440438498,8.811576649,10.30461118,5.567750763,8.716774083,11.08378407,8.61065068,13.3016677,14.11905076,5.945090034,8.267387349,8.521346465
Bradi1g02370.v3.1,1.294584154,0.457054894,0,1.696029788,0.656206516,0.395178584,1.266457617,4.005262113,3.205879033,1.855916921,0.986804613,2.187588962,1.111051701,2.299053677,2.144665939,0,2.505268894,0
Bradi1g02380.v3.1,28.12778299,38.39261107,28.95591919,21.32151734,21.98291829,19.56133992,22.7962371,35.84709591,30.68484217,26.39526288,27.95946404,36.45981603,42.77549048,43.35358362,37.88909825,28.61074579,30.31375361,24.25306301
Bradi1g02390.v3.1,13.06353101,17.36808596,12.8285718,12.47793344,9.186891225,10.0770539,11.08150415,10.81420771,17.40334332,9.279584605,10.85485074,9.917069961,12.77709456,11.49526838,11.25949618,9.103419114,7.641070126,13.92912403
Bradi1g02400.v3.1,36.01297738,47.30518149,39.21877663,30.28624622,22.47507318,28.84803664,24.85423073,28.437361,25.87602362,28.45739279,36.51177069,35.00142339,27.22076667,37.27751319,27.52321288,53.5058103,65.76330846,42.27898823
Bradi1g02440.v3.1,16.35883613,15.76839383,13.56163304,28.95365138,22.47507318,16.59750053,23.74608031,27.03551927,21.75417915,24.33313296,20.88736431,18.08406875,47.91410459,45.98107353,27.16576856,19.13575855,18.7895167,12.61814765
Bradi1g02450.v3.1,124.2800788,118.14869,120.5885749,111.2110961,109.4224366,134.3607186,105.4325966,125.164441,135.5628848,145.5863718,127.4622625,126.1509635,90.27295068,108.7123953,129.5735671,153.0860684,157.5814134,161.9055828
Bradi1g02490.v3.1,70.26061274,80.21313384,51.6808178,66.26630672,68.57358093,78.04777037,68.86363291,84.31076749,85.8717598,53.61537772,68.41845318,67.0860615,72.35724201,74.88346261,60.94425709,70.96951228,51.10748543,71.93982881
Bradi1g02510.v3.1,1146.766182,1260.100342,1156.953911,1322.418655,1244.331606,1379.173259,1272.156676,1386.221217,1383.565794,1326.155746,1327.910074,1379.931117,1060.63773,1339.691421,1296.986726,949.5423488,950.2484914,1004.863395
Bradi1g02517.v3.1,3.883752463,15.31133894,8.430204322,5.693814289,5.0856005,6.125268055,10.76488974,10.01315528,5.266801268,5.361537772,6.24976255,8.750355848,4.166443878,5.583416072,9.829718886,2.229408763,7.265279792,5.899393706
Bradi1g02535.v3.1,6.472920771,2.285274468,2.932244982,2.786334652,4.265342354,5.137321594,5.540752073,6.408419381,3.663861752,6.186389736,4.76955563,10.35458775,4.721969728,8.375124108,5.540387009,3.344113144,3.507376451,4.916161422
Bradi1g02540.v3.1,3.883752463,2.742329362,7.697143077,8.72243891,4.101290725,6.718035931,8.548588913,8.411050438,5.495792627,9.898223578,5.098490501,8.021159527,6.388547279,13.3016677,12.15310699,2.972545017,8.643177683,2.294208664
Bradi1g02550.v3.1,122.3970473,117.4631077,106.4771459,140.7704724,112.2113142,107.8837535,115.0893359,95.12497519,70.52933872,109.9115243,107.3972354,98.14982476,86.24538827,77.34673441,96.86741157,156.9875337,134.7834665,140.4383446
Bradi1g02570.v3.1,20.24258859,18.96777809,17.96000051,48.45799395,48.55928219,49.39732302,37.36049969,35.2463066,38.47054839,24.33313296,25.65691994,27.12610313,21.38774524,20.03461061,22.16154803,7.431362542,7.014752902,4.260673232
Bradi1g02580.v3.1,95.56384848,78.15638682,88.33388007,53.54608331,82.68202102,107.0933963,81.68651628,77.10129568,112.2057661,114.2419971,112.6601933,82.83670203,92.49505408,89.33465715,105.088631,93.63516803,66.64015257,85.21346465
Bradi1g02590.v3.1,26.12706202,37.24997383,26.57347015,22.04838725,27.39662205,35.96125116,29.12852518,33.04341244,28.39492857,34.02514355,40.62345658,25.95938902,57.9135699,48.60856345,48.43370578,41.42984617,31.19059773,30.64407286
Bradi1g02597.v3.1,112.1580635,110.6072843,117.106534,85.16492436,94.32968668,113.6138429,107.9655118,78.90366363,109.2288785,86.40324332,125.3241859,104.2750739,108.7441852,103.7858517,133.3267325,89.36213457,90.31494362,94.3902993
Bradi1g02610.v3.1,43.78048231,43.64874234,48.3820422,48.09455899,52.49652129,51.17562665,44.16770938,57.47551133,50.60709044,46.60413601,52.95851424,41.85586881,59.30238453,68.9716103,57.1910917,51.27640154,40.0843023,39.16541933
Bradi1g02621.v3.1,18.59493603,22.16716234,24.92408234,14.53739818,28.54498345,26.47696514,27.07053156,22.62973094,38.69953975,45.57307106,46.54428425,49.29367128,40.27562415,26.27489916,17.51477183,31.02593861,23.04847382,17.37043702
Bradi1g02630.v3.1,32.59998279,35.19322681,39.58530725,37.79723528,42.48937192,39.913037,34.82758446,38.04999008,39.61550519,30.10709672,32.56455223,29.16785283,61.94113231,100.1730531,98.29718886,28.42496172,35.3242914,26.38339963
Bradi1g02635.v3.1,15.41732038,37.70702873,23.45795985,27.37876658,39.37239096,22.92035788,26.43730275,36.04735902,19.2352742,23.71449399,25.32798507,19.54246139,27.22076667,36.45642259,27.34449072,17.8352701,21.67057593,20.32013388
Bradi1g02640.v3.1,14.47580463,15.08281149,24.92408234,7.389844077,19.68619548,15.60955407,20.89655068,11.61526013,17.40334332,15.25976135,20.39396201,13.4172123,18.88787891,17.24290257,19.30199345,19.69311074,9.018968017,12.61814765
Bradi1g02650.v3.1,8.473641737,11.88342724,18.50979645,10.78190365,14.43654335,7.310803807,18.68024985,9.612629072,16.48737788,14.43490938,17.1046133,11.66714113,18.05459014,9.688869066,15.72755022,17.64948604,8.768441128,7.046498038
Bradi1g02680.v3.1,81.32342278,106.9508451,94.19837004,62.02623225,68.08142604,50.58285877,50.97491907,53.47024921,58.62178802,64.13224027,62.00422319,66.64854371,52.08054847,51.56448961,68.8080322,93.63516803,99.58443852,90.45737016
Bradi1g02690.v3.1,0.588447343,4.570548937,2.932244982,0.484579939,2.952929322,2.766250089,2.532915233,2.002631057,0.457982719,4.124259824,3.618283582,4.375177924,0.833288776,1.642181198,3.216998908,0.557352191,0.751580668,0.327744095
Bradi1g02697.v3.1,7.767504926,2.742329362,8.430204322,5.572669304,9.843097741,10.27464319,10.60658254,16.42157466,22.44115323,9.073371613,16.61121099,11.3754626,8.332887755,5.254979832,11.79566266,5.387737843,10.52212935,9.504578749
Bradi1g02710.v3.1,9.768225891,11.42637234,10.62938806,7.389844077,15.2568015,9.286696728,14.40595539,14.41894361,14.42645565,4.536685807,8.223371776,13.12553377,21.10998231,43.1893655,29.66787882,10.03233943,9.394758351,11.30717127
Bradi1g02720.v3.1,14.12273623,9.141097873,10.99591868,5.572669304,9.186891225,9.48428602,15.83072021,6.00789317,12.36553341,20.62129912,19.40715739,16.33399758,16.80465697,14.1227583,15.01266157,18.39262229,9.269494906,9.832322844
Bradi1g02740.v3.1,14.2404257,7.769933192,13.19510242,8.843583895,14.60059498,13.63366115,12.03134736,10.41368149,18.31930876,15.67218733,22.86097354,15.89647979,16.24913112,9.524650946,23.41260317,14.86272508,13.27792514,10.65168308
Bradi1g02760.v3.1,125.339284,110.1502294,122.421228,134.9555131,134.1942325,133.96554,147.3840051,123.3620731,154.798159,152.1851875,158.8755427,131.5470162,126.6598939,147.7963078,145.6585617,122.9890501,148.6877088,119.7904666
Bradi1g02770.v3.1,329.6482015,363.130113,340.6902138,407.5317291,358.1247061,372.060637,252.3416801,380.2996377,385.392458,243.3313296,277.7854986,275.3445307,183.4624121,234.503475,209.6410955,311.3740905,323.3049507,346.7532523
Bradi1g02780.v3.1,5.884473428,4.34202149,6.231020586,5.330379334,4.593445612,7.903571683,6.965516892,6.808945593,9.617637098,11.13550153,10.03251357,10.20874849,8.194006293,9.524650946,7.506330786,11.89018007,6.764226013,7.374242133
Bradi1g02800.v3.1,58.37397641,56.44627937,56.99551183,81.04599487,63.15987717,87.92723498,62.68965203,92.92208103,69.61337328,74.03046385,61.18188602,71.46123942,59.99679184,56.4910332,54.8677036,36.78524458,39.08219474,32.44666538
Bradi1g02805.v3.1,14.47580463,12.34048213,21.07551081,23.01754712,11.48361403,11.85535752,14.880877,14.2186805,19.2352742,8.867158622,12.66399254,11.95881966,15.83248674,12.15214086,15.01266157,9.474987241,14.65582303,11.47104332
Bradi1g02810.v3.1,59.31549216,45.24843447,62.8600018,45.55051431,66.76901301,75.87428816,68.0720969,57.47551133,87.0167166,75.47395478,77.13522726,82.98254129,106.5220818,110.5187946,112.0587953,52.76267405,44.59378631,54.40551973
Bradi1g02840.v3.1,6.59061024,2.285274468,8.430204322,5.330379334,6.72611679,6.520446639,4.590908861,8.811576649,8.014697581,4.536685807,12.00612279,6.70860615,6.249665816,4.105452994,4.825498362,3.715681271,4.133693675,6.554881896
Bradi1g02850.v3.1,3.29530512,6.855823405,0.366530623,6.057249243,5.0856005,3.75419655,1.108150415,5.807630064,2.518904954,4.536685807,4.934023066,6.416927622,3.472036565,5.419197952,8.578663755,3.15832908,4.384220564,2.785824806
Bradi1g02880.v3.1,7.649815457,5.256131277,7.513877766,9.085873865,12.46792381,6.520446639,8.706896115,5.407103853,5.495792627,5.15532478,9.868046132,11.52130187,8.05512483,10.67417778,7.863775109,5.945090034,9.269494906,8.19360237
Bradi1g02890.v3.1,2.118410434,5.713186171,1.832653114,3.392059576,3.445084209,2.766250089,4.749216063,5.006577642,7.098732144,4.124259824,9.374643825,6.562766886,5.277495578,2.955926156,5.361664847,8.36028286,4.885274343,4.42454528
Bradi1g02910.v3.1,3.530684057,8.68404298,1.832653114,4.48236444,9.186891225,10.47223248,5.382444871,8.210787332,5.037809908,10.31064956,2.96041384,3.500142339,10.27722823,5.911852311,10.54460753,8.917635051,6.764226013,2.785824806
Bradi1g02920.v3.1,6.59061024,4.570548937,5.131428718,4.966944379,8.038529822,6.520446639,9.973353732,8.611313544,7.327723503,7.011241701,11.01931818,3.937660132,12.22156871,7.882469749,11.43821834,7.431362542,6.764226013,6.882625991
Bradi1g02930.v3.1,20.24258859,30.16562298,17.96000051,15.74884803,20.342402,17.78303629,15.5141058,15.62052224,19.2352742,24.33313296,18.74928765,17.79239022,20.27669354,10.18152343,18.76582696,17.46370197,16.5347747,8.521346465
Bradi1g02940.v3.1,470.9932532,505.9597673,494.44981,178.9311426,513.4815988,453.269836,483.1535808,294.5870284,422.9470409,408.5079356,567.7415874,383.9947825,685.9355437,423.682749,699.8759847,481.7380768,341.969204,436.7190063
Bradi1g02950.v3.1,23.77327265,28.10887596,27.4897967,22.77525715,22.96722806,19.36375062,12.82288337,18.42420572,19.46426555,23.71449399,18.42035278,21.58421109,30.97056616,25.28959044,26.45087991,30.28280236,25.17795238,17.86205317
Bradi1g02960.v3.1,49.54726627,38.39261107,45.44979722,37.31265534,62.33961903,45.24794789,44.80093819,41.05393666,58.62178802,47.016562,60.68848371,57.46067007,49.99732653,64.70193919,49.32731659,53.5058103,30.94007084,38.18218704
Bradi1g02980.v3.1,59.9039395,44.33432469,56.4457159,27.86334652,43.14557843,41.88892992,43.37617337,44.05788325,55.41590899,40.83017226,61.51082089,43.46010071,36.94246905,43.35358362,59.33575764,52.76267405,37.70429685,39.65703547
Bradi1g02990.v3.1,14.2404257,9.598152767,11.3624493,10.90304864,9.843097741,15.80714337,13.93103378,10.41368149,17.40334332,15.87840032,24.01224559,23.33428226,18.33235306,13.3016677,14.65521725,19.32154261,9.269494906,11.47104332
Bradi1g03010.v3.1,20.24258859,21.9386349,19.79265363,19.01976262,19.35809222,18.57339346,15.5141058,16.42157466,24.2730841,15.25976135,16.44674355,14.58392641,29.30398861,18.22821129,23.233881,15.23429321,14.90634992,14.09299608
Bradi1g03020.v3.1,23.89096212,22.85274468,25.10734766,8.601293925,22.47507318,19.75892921,20.89655068,16.22131156,10.30461118,24.53934595,21.54523405,21.43837183,27.0818852,25.94646292,21.98282587,26.38133702,17.41161881,16.38720474
Bradi1g03030.v3.1,15.06425198,26.05212894,22.35836799,13.32594834,17.38947268,14.62160761,31.18651881,14.81946982,23.35711867,41.86123722,22.6965061,22.16756815,28.05405544,13.95854018,18.94454913,30.46858642,14.78108647,22.61434254
Bradi1g03050.v3.1,22.36099903,33.59353468,30.42204169,28.34792646,25.75610576,40.50580488,23.11285151,33.84446486,20.60922235,22.06479006,29.6041384,28.58449577,35.69253589,36.29220447,40.03376419,13.93380477,22.17162971,17.86205317
Bradi1g03110.v3.1,7.296747051,14.1687017,13.19510242,16.47571794,13.94438847,13.83125045,17.73040663,12.81683876,4.12184447,20.20887314,17.43354817,13.4172123,18.47123452,39.24813062,12.15310699,5.945090034,13.27792514,13.43750789
Bradi1g03120.v3.1,10.1212943,5.256131277,13.74489835,7.268699092,12.13982055,7.113214515,14.56426259,15.01973293,12.82351613,10.72307554,18.09141791,9.917069961,15.27696088,17.40712069,11.97438482,15.60586134,11.64950036,6.554881896
Bradi1g03130.v3.1,10.00360483,13.02606447,15.39428615,11.26648359,13.12413032,19.56133992,20.10501467,22.22920473,14.19746429,8.45473264,13.81526458,12.97969451,13.7492648,30.21613404,19.12327129,13.00488445,13.15266169,15.40397246
Bradi1g03150.v3.1,6.708299708,5.941713618,13.19510242,4.603509425,10.82740752,11.06500036,12.66457617,7.209471804,9.159654379,8.660945631,12.99292741,11.95881966,10.83275408,8.867778467,4.825498362,5.573521907,12.77687136,8.521346465
Bradi1g03160.v3.1,32.9530512,32.22237,37.75265414,39.73555504,35.10704861,31.41669744,30.86990441,65.28577245,37.09660023,41.24259824,41.77472862,39.52244058,45.2753568,52.87823456,65.23358897,38.82886928,39.83377541,36.21572247
Bradi1g03170.v3.1,42.72127709,42.96316,35.92000103,30.89197114,31.82601603,30.0335724,38.1520357,40.25288424,38.69953975,31.13816167,47.03768656,35.00142339,36.80358759,44.99576481,47.8975393,21.73673544,29.93796328,36.21572247
Bradi1g03180.v3.1,559.9664915,587.7725933,569.9551183,678.2907703,698.695888,668.6421644,762.4074853,790.0379519,729.7954626,733.7058227,724.3145861,691.1322727,604.4121252,583.7954158,733.8331954,587.2634249,691.830005,696.4562014
Bradi1g03200.v3.1,0.117689469,0,0,0.726869909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradi1g03207.v3.1,0.235378937,0,0,1.211449849,1.64051629,0.98794646,0.633228808,0.400526211,0.915965438,0.824851965,0.986804613,2.041749698,0.833288776,2.627489916,1.429777293,2.60097689,3.75790334,2.949696853
Bradi1g03220.v3.1,269.1558146,210.4737785,176.4844948,188.6227414,234.7578811,205.0976852,319.3056266,275.7622965,244.1047892,247.4555895,299.0017978,271.115192,253.8753136,218.4100993,324.7381676,249.1364292,253.7837389,301.8523113
Bradi1g03250.v3.1,101.6837008,130.0321172,104.0946969,192.4993809,173.8947268,220.3120607,190.6018713,189.448898,172.2015023,139.812408,150.3232361,149.9227635,130.8263378,135.9726032,142.6202849,99.02290587,96.32758896,116.6768977
Bradi1g03260.v3.1,2.353789371,3.199384256,5.864489963,3.876639516,3.28103258,3.556607257,4.115987254,2.403157268,3.205879033,1.64970393,4.111685888,9.333712904,1.666577551,2.955926156,10.36588537,4.087249398,5.261064677,4.916161422
Bradi1g03270.v3.1,11.88663633,10.28373511,8.796734945,11.50877356,12.13982055,10.66982177,14.40595539,10.01315528,2.976887673,13.40384443,12.99292741,9.625391433,8.749532143,15.27228514,9.829718886,5.945090034,12.40108102,8.685218512
Bradi1g03277.v3.1,11.53356792,9.826680214,6.597551209,7.026409122,10.49930426,15.0167862,7.915360105,7.609998015,13.05250749,9.692010587,15.45993894,7.000284678,10.55499116,9.853087186,10.36588537,13.56223664,5.8873819,11.47104332
Bradi1g03283.v3.1,3.648373526,7.312878299,7.697143077,8.237858971,8.858787967,7.903571683,6.648902488,6.808945593,3.205879033,6.598815719,8.881241519,7.875320263,7.777361905,9.196214707,16.97860535,8.546066924,6.764226013,3.605185043
Bradi1g03290.v3.1,5.178336617,14.6257566,5.497959341,8.237858971,4.593445612,9.286696728,7.915360105,5.607366959,12.59452477,12.78520546,18.74928765,11.95881966,6.388547279,8.703560347,5.540387009,8.917635051,11.27371002,11.96265946
