Gene,BhBs.10.1,BhBs.10.2,BhBs.10.3,BhBs.14.1,BhBs.14.2,BhBs.14.3,BhBs.18.1,BhBs.18.2,BhBs.18.3,BhBs.22.1,BhBs.22.2,BhBs.22.3,BhBs.2.1,BhBs.2.2,BhBs.2.3,BhBs.6.1,BhBs.6.2,BhBs.6.3
Bradi3g36120.v3.1,131.8435177,142.7770941,101.2218543,151.5497934,114.7185208,106.9496762,124.3510379,126.4373482,139.2741385,121.6035597,119.4709758,128.3090334,102.6526361,83.78797179,118.6826672,123.8310822,141.010406,142.7020151
Bradi3g36130.v3.1,5.553847814,2.808729719,4.3761328,3.498263986,2.354925647,3.694998409,3.59490517,6.600318342,3.338763594,7.61344026,8.245180019,3.622843295,7.763644749,11.67537312,5.225023083,3.42916843,1.548147184,4.926617188
Bradi3g36140.v3.1,57.71172294,61.3239322,41.47812828,63.96825575,49.45343858,55.42497614,66.50574564,89.10429761,76.55307954,75.7114337,64.44701933,57.66358911,73.32331152,89.62565835,64.93957261,46.29377381,63.21601001,50.96500539
Bradi3g36150.v3.1,191.8492212,229.6136545,206.8198415,217.8918712,217.4942044,222.1104599,245.7607898,288.9701874,248.4994046,257.5880621,299.3505154,281.3741626,279.3474398,268.0184917,314.4344248,197.3676941,223.7072681,217.2808063
Bradi3g36160.v3.1,8.572243366,12.87334455,7.610665739,3.873077985,11.77462823,4.105553788,4.575333852,4.950238756,12.40112192,7.61344026,3.70191756,10.71757808,6.613475157,8.413136512,17.54114892,7.239355575,5.676539674,8.154400862
Bradi3g36167.v3.1,8.451507544,2.808729719,4.94693273,4.497767983,8.746866687,12.11138367,10.94812029,7.219098186,10.73174012,9.939769228,8.413448999,6.641879374,6.613475157,14.76591306,9.330398363,5.715280717,7.482711389,9.003817619
Bradi3g36190.v3.1,18.35184495,17.32049994,14.4602649,0.999503996,15.47522568,7.595274508,9.477477265,3.093899223,23.84831138,16.91875613,24.23073312,14.49137318,20.41551027,1.716966635,25.37868355,19.81297315,3.87036796,6.795334052
Bradi3g36200.v3.1,53.1237617,40.96064174,46.42506101,81.58451369,70.47956042,81.90579807,103.7620356,103.7487539,79.89184314,80.99854499,78.07680671,74.87209476,94.02636419,84.13136512,69.41816382,45.72224574,53.02404105,50.96500539
Bradi3g36217.v3.1,6.036791103,3.276851339,4.94693273,2.248883991,3.700597445,2.463332273,2.614476487,3.918939015,4.769662277,5.921564647,3.3653796,5.434264942,3.450508778,4.120719924,0.373215935,2.667131001,3.87036796,13.93043481
Bradi3g36240.v3.1,6.278262747,4.915277009,10.46466539,15.49231194,4.373433344,8.621662955,6.536191218,1.856339534,10.01629078,8.670862518,9.759600839,8.75520463,20.41551027,4.120719924,6.717886822,5.52477136,6.321601001,6.625450701
Bradi3g36250.v3.1,6.157526925,9.596493207,10.27439875,6.371837975,4.373433344,8.826940644,7.35321512,6.600318342,6.916010302,7.190471357,9.423062879,7.547590198,4.60067837,4.120719924,5.225023083,3.42916843,3.741355694,3.90731708
Bradi3g36260.v3.1,9.175922476,7.255885108,15.22133148,12.24392395,12.78388208,12.52193905,11.43833463,13.20063668,12.87808815,11.84312929,9.254793899,15.2461322,7.907415948,4.807506578,7.837534625,10.28750529,7.869748185,8.664050916
Bradi3g36270.v3.1,31.99499284,42.3650066,30.25239631,38.60584185,38.68806419,31.61276417,36.92948038,28.2576129,42.68847738,37.43274794,48.7980042,48.75743268,45.14415651,40.0053226,49.26450336,40.95951181,39.21972866,43.49013793
Bradi3g36277.v3.1,9.175922476,8.426189158,10.27439875,6.746651974,7.737612839,6.363608371,12.25535853,9.694217564,30.04887234,6.767502453,14.97593922,16.15184302,11.93300952,7.039563204,11.56969397,19.05093572,15.48147184,8.833934267
Bradi3g36320.v3.1,32.23646449,36.27942554,34.24799583,27.1115459,37.17418342,33.25498568,38.23671862,31.76403202,40.78061247,35.74087233,37.35571356,27.92608373,25.44750223,38.28835596,46.65199182,37.91136209,24.89936721,31.08865329
Bradi3g36325.v3.1,0.724414932,0.70218243,1.902666435,2.49875999,1.345671798,2.052776894,0.490214341,3.712679067,3.338763594,3.80672013,3.02884164,2.113325255,3.306737578,3.090539943,3.172335443,4.000696502,2.451233041,0.849416756
Bradi3g36341.v3.1,2.535452263,8.192128348,1.331866504,5.372333979,2.691343596,5.747775303,3.75830995,3.300159171,3.577246708,2.53781342,6.225952259,3.924746903,2.300339185,7.382956531,2.612511542,2.857640359,2.580245307,2.038600216
Bradi3g36347.v3.1,1.328094043,1.872486479,1.712399791,1.874069993,0.504626924,0.410555379,0.490214341,1.031299741,0.715449342,1.903360065,2.86057266,1.50951804,3.738051176,1.716966635,3.732159345,2.09560293,0.516049061,1.019300108
Bradi3g36357.v3.1,19.31773153,19.42704722,18.07533113,28.73573989,27.08164494,14.57471595,22.05964536,21.24477466,14.30898683,26.85852536,21.8749674,22.03896338,13.65826391,21.46208294,27.24476322,29.71945973,24.38331815,30.06935318
Bradi3g36380.v3.1,65.07660809,49.15277009,47.18612758,41.35447784,53.65866295,44.33998091,49.18483891,56.1027059,34.81853462,45.0461882,44.75954868,40.00222805,50.89500447,63.5277655,69.04494789,40.95951181,51.99194293,53.68313901
Bradi3g36390.v3.1,17.14448673,10.76679726,22.07093064,8.495783967,17.15731543,11.49555061,14.86983502,9.900477512,12.87808815,13.95797381,15.48074616,19.0199273,27.60407022,16.82627302,20.90009233,17.90787958,9.546907634,12.571368
Bradi3g36397.v3.1,119.7699355,126.3928374,134.3282503,118.6910995,121.1104618,123.7824467,120.592728,116.7431307,150.2443617,127.1021554,138.6536395,135.55472,137.5890375,122.7631144,159.73642,123.4500635,125.2709096,128.4318136
Bradi3g36407.v3.1,3.380603017,1.872486479,2.663733009,5.24739598,2.691343596,2.052776894,2.614476487,3.712679067,3.338763594,4.229689033,1.00961388,6.339975766,2.587881583,2.747146616,3.172335443,3.42916843,3.354318898,3.057900323
Bradi3g36420.v3.1,34.04750182,41.19470255,36.91172884,16.24193994,30.61403341,41.05553788,39.87076643,23.92615399,37.68033199,41.45095253,42.40378296,39.54937264,33.35491818,24.03753289,39.18767313,44.19817088,27.60862478,23.78366918
Bradi3g36437.v3.1,97.79601586,98.30554017,99.88998783,84.33314967,102.2710567,100.1755124,106.8667264,118.3932103,117.8106582,104.896288,86.82679367,82.57063676,111.5664505,115.2084612,86.95931275,83.82411719,89.53451214,96.83351024
Bradi3g36450.v3.1,18.5933166,11.7030405,23.97359708,15.11749794,19.17582312,18.47499205,11.43833463,18.35713539,21.94044647,15.22688052,17.83651188,22.7937224,21.70945106,17.16966635,22.39295607,11.04954272,14.44937372,13.93043481
Bradi3g36460.v3.1,93.44952627,72.79291189,80.67305684,78.0862497,80.06747198,86.01135186,99.02329695,90.3418573,97.30111045,107.8570703,87.16333163,102.6472267,122.061748,107.9972013,96.66292704,101.1604687,107.2091925,77.63669154
Bradi3g36480.v3.1,614.5453342,687.9047204,743.3717761,588.5829157,743.6518774,653.3988853,758.6883956,818.8519943,696.8476587,765.7851995,743.4123536,630.3747333,498.7422896,536.0369835,522.8755243,758.2272418,797.5538242,645.5567349
Bradi3g36484.v3.1,2.897659729,1.872486479,6.659332522,5.497271979,2.186716672,4.105553788,4.575333852,5.981538497,10.01629078,8.459378067,6.394221239,8.151397414,5.607076763,7.726349858,4.291983247,2.09560293,2.709257572,3.397667026
Bradi3g36487.v3.1,11.59063892,14.0436486,12.36733183,19.36538993,17.15731543,11.29027292,21.24262146,6.394058393,15.02443617,12.2660982,19.68747066,15.2461322,15.6710607,13.04894643,19.03401266,17.52686087,10.96604255,11.04241783
Bradi3g36500.v3.1,133.5338192,158.2251075,125.0051848,122.4392395,117.4098644,128.5038336,143.1425877,125.4060485,115.4258271,135.1385646,132.4276872,141.2908885,127.09374,158.8194137,139.5827595,168.0292531,142.94559,142.0224817
Bradi3g36510.v3.1,17.62743002,9.830554017,8.561998957,5.747147978,9.756120536,13.5483275,13.72600156,13.61315658,18.12471665,7.190471357,16.49036004,16.30279483,12.36432312,13.39233975,17.16793299,14.47871115,7.74073592,15.96903502
Bradi3g36520.v3.1,29.33880476,30.89602691,36.53119555,20.98958392,46.93030396,33.25498568,33.98819433,29.49517259,32.91066971,40.60501472,53.00472869,29.73750538,50.75123327,35.71290601,43.47965637,39.81645566,25.54442853,30.23923653
Bradi3g36530.v3.1,25.35452263,26.68293233,20.92933078,12.99355195,24.22209236,34.07609644,21.56943102,22.06981445,26.23314252,21.99438297,21.20189148,22.34086699,32.20474859,19.23002631,24.25903574,23.6231603,14.19134919,16.98833513
Bradi3g36540.v3.1,22.21539126,16.15019589,30.82319624,14.24293195,16.14806158,24.83860042,16.50388282,12.58185684,9.062358326,11.84312929,9.759600839,17.20850565,24.87241744,23.5224429,42.36000857,33.14862816,21.28702378,29.55970313
Bradi3g36546.v3.1,14.36756282,13.57552698,14.4602649,13.11848995,13.79313593,16.42221515,20.58900234,18.97591523,16.69381797,28.12743207,25.07207802,22.34086699,21.13436626,30.73370277,16.04828518,11.62107079,19.3518398,13.93043481
Bradi3g36577.v3.1,244.0070964,274.7873909,258.3821018,282.6097549,303.7854084,249.2071149,278.2783411,284.0199486,310.5050142,306.229486,289.7591835,349.3024744,255.1938783,244.4960488,310.1424416,401.7842344,397.744814,313.0950164
Bradi3g36600.v3.1,178.9304883,139.7343035,164.39038,226.3876551,157.1071824,156.4215993,104.2522499,95.08583611,144.0438008,79.72963828,82.78833815,82.11778135,67.42869236,46.52979581,46.65199182,89.72990726,81.66476395,109.9145283
Bradi3g36630.v3.1,69.78530515,72.79291189,80.86332348,72.96379172,86.45941302,99.35440167,76.14662768,79.82259994,92.29296506,77.19182486,73.70181323,86.64633547,96.18293217,64.55794548,92.74415973,79.63291133,87.21229136,70.33170744
Bradi3g36640.v3.1,3.622074662,1.40436486,2.092933078,2.49875999,1.850298722,1.026388447,1.143833463,2.062599482,1.669381797,4.441173485,3.3653796,0.603807216,2.012796787,2.575449953,2.239295607,0.762037429,1.93518398,0.679533405
Bradi3g36650.v3.1,3.622074662,11.7030405,5.327466017,11.74417195,8.074030788,7.389996818,5.065548194,6.80657829,10.97022324,8.88234697,11.44229064,9.509963649,9.776441536,1.716966635,10.2634382,9.144449148,10.32098123,7.81463416
Bradi3g36660.v3.1,8.572243366,7.724006728,18.07533113,2.123945992,17.49373337,8.621662955,7.843429461,4.53771886,10.2547739,11.20867594,12.11536656,9.359011845,15.9586031,13.04894643,11.56969397,5.715280717,3.999380225,9.343584321
Bradi3g36690.v3.1,20.64582557,19.19298641,14.4602649,21.36439792,21.53074877,25.04387811,25.32774097,20.21347492,17.64775042,23.68625859,17.16343596,27.32227652,36.08657096,32.27897274,24.44564371,22.09908544,20.38393792,25.14273599
Bradi3g36697.v3.1,25.95820174,32.76851339,21.30986407,8.495783967,38.01522829,25.04387811,13.56259678,12.58185684,35.05701774,19.03360065,31.63456824,25.35990306,28.32292622,18.88663299,27.99119509,26.2902913,27.60862478,31.25853664
Bradi3g36710.v3.1,50.82978108,31.83227015,47.18612758,51.0996418,49.11702063,32.63915261,37.74650428,39.80817,41.01909558,42.93134369,45.60089358,35.77557754,69.29771795,78.98046521,50.01093523,53.9141481,38.18763054,38.05387069
Bradi3g36750.v3.1,14.60903447,19.19298641,11.03546532,5.872085977,9.756120536,14.36943826,16.01366848,12.58185684,20.27106468,15.64984942,15.81728412,10.56662628,13.08317911,14.93760972,13.43577364,12.95463629,11.09505482,16.64856843
Bradi3g36760.v3.1,3827.929238,3267.254846,3661.87182,4391.570683,3135.919916,3104.825052,1691.566287,1520.754598,1335.505438,933.7038541,826.7054987,1061.191182,593.9188233,335.4952805,349.8899386,2535.870054,2271.002907,2439.185158
Bradi3g36770.v3.1,48.05285718,46.34404037,62.21719242,43.72829983,59.04135014,44.95581398,59.80614964,58.57782528,63.19802517,56.8893175,60.07202585,65.66403472,61.1027596,59.23534891,63.2601009,50.48497967,59.60366658,57.25068939
Bradi3g36780.v3.1,1.207358221,0.93624324,2.283199722,0,2.691343596,0.821110758,1.307238244,4.125198964,2.623314252,0,2.5240347,1.811421647,0.287542398,0.686786654,0.373215935,2.667131001,1.548147184,0.679533405
Bradi3g36797.v3.1,4.10501795,4.681216199,6.088532591,3.498263986,4.373433344,2.873887652,10.45790595,5.775278549,6.677527188,3.172266775,6.562490219,6.339975766,7.044788754,4.120719924,4.665199182,5.715280717,7.99876045,2.038600216
Bradi3g36820.v3.1,3.863546306,1.872486479,4.3761328,2.748635989,3.364179495,2.052776894,3.921714731,1.650079585,2.623314252,1.903360065,2.69230368,1.50951804,4.888220768,1.716966635,2.985727476,4.953243288,3.612343429,7.304984106
Bradi3g36840.v3.1,34.16823764,33.23663501,28.15946323,25.4873519,20.18507697,30.58637572,30.55669394,32.17655192,38.87274756,27.07000981,43.7499348,41.8136497,31.3421214,36.91478265,43.10644044,21.71806673,25.6734408,28.88016972
Bradi3g36851.v3.1,4.587961238,3.276851339,4.566399444,5.497271979,2.859552571,6.568886061,6.863000778,6.80657829,0,4.864142388,6.562490219,0,0.287542398,17.16966635,4.851807149,4.191205859,4.515429286,10.36288443
Bradi3g36887.v3.1,89.94818743,76.77194566,92.08905544,85.58252967,91.00105534,70.20496977,84.64367627,72.80976171,63.19802517,104.2618347,74.87969609,94.04297387,95.46407618,81.3842185,59.71454952,90.87296341,93.0178433,86.47062581
Bradi3g36900.v3.1,1.931773153,3.744972959,1.902666435,2.49875999,3.19597052,1.642221515,3.921714731,8.250397927,5.246628505,2.53781342,2.35576572,1.50951804,6.613475157,4.807506578,2.612511542,4.953243288,3.612343429,0.679533405
Bradi3g36912.v3.1,25.83746592,13.10740536,18.8363977,11.99404795,14.12955388,13.13777212,17.64771629,12.37559689,14.78595306,8.459378067,15.48074616,15.84993942,19.84042547,16.99796969,11.9429099,15.24074858,14.70739825,10.70265113
Bradi3g36920.v3.1,143.5548924,150.0329792,152.4035814,139.8056215,127.6706118,155.6004886,143.632802,113.6492314,138.0817229,97.91730112,102.4758088,139.4794669,87.26911783,102.3312114,96.66292704,153.7410513,159.5881722,157.8216334
Bradi3g36930.v3.1,792.7514076,766.3150917,772.8631058,789.483219,605.7205181,695.4808117,548.8766575,714.0719406,621.7254778,719.8930735,636.0567443,648.337998,471.8570753,475.2563646,451.4046728,961.6912354,1145.112867,1062.790246
Bradi3g36940.v3.1,15.21271358,12.17116212,14.4602649,15.49231194,15.47522568,20.52776894,15.68685892,12.78811679,8.585392098,16.70727168,21.8749674,15.0951804,20.41551027,17.16966635,20.5268764,19.81297315,14.57838598,14.10031816
Bradi3g36950.v3.1,26.56188085,14.0436486,13.31866504,27.48635989,28.59552571,22.16999045,16.01366848,14.43819637,20.50954779,28.76188543,17.83651188,21.73705977,27.02898542,22.66395958,22.01974014,27.05232873,13.15925106,17.32810183
Bradi3g36970.v3.1,8.330771722,7.958067538,7.610665739,14.36786994,11.94283721,8.826940644,6.372786437,8.044137979,8.108425871,15.64984942,15.31247718,8.302349218,10.78283993,9.78670982,10.63665413,16.19329537,14.96542278,15.62926832
Bradi3g36986.v3.1,5.674583636,4.213094579,6.469065878,1.374317995,1.682089748,2.873887652,2.614476487,3.300159171,1.907864911,8.036409163,2.01922776,2.415228863,7.476102351,6.86786654,6.344670887,4.953243288,4.12839249,5.096500539
Bradi3g37000.v3.1,22.33612708,23.6401418,36.91172884,24.6127859,29.43657058,35.30776258,36.11245648,38.15809041,41.49606181,32.99157446,40.88936214,37.58699919,22.28453585,36.227996,36.57516158,30.48149716,22.06109737,23.44390248
Bradi3g37010.v3.1,42.98195265,48.21652685,39.00466191,38.48090385,56.51821552,62.81497295,67.81298388,48.88360772,83.70757296,60.27306872,73.53354425,65.66403472,71.45428593,98.03879486,84.53340917,53.72363874,52.63700425,40.09247091
Bradi3g37020.v3.1,52.76155424,45.40779713,51.75252703,40.35497384,53.49045397,36.33415102,55.88443491,71.98472191,58.18987978,75.92291815,58.89414299,76.53256461,73.03576912,66.61830544,67.17886822,54.86669489,62.18391189,56.06150593
Bradi3g37030.v3.1,0,0,0,0,0,0,0,0,0.238483114,0,0,0.301903608,0.431313597,0,0,0,0.129012265,0
Bradi3g37040.v3.1,8.572243366,10.29867564,11.60626525,14.11799395,7.232985915,13.95888288,14.54302546,17.32583565,11.68567258,21.99438297,9.759600839,15.54803581,18.54648468,10.8168898,7.091102756,7.048846218,15.86850863,13.08101805
Bradi3g37047.v3.1,5.070904526,4.915277009,6.088532591,5.747147978,5.550896167,7.800552197,5.555762535,11.1380372,4.769662277,5.921564647,6.730759199,9.057108237,10.78283993,10.30179981,3.358943411,4.191205859,4.902466082,4.926617188
Bradi3g37060.v3.1,169.0301509,189.589256,217.0942402,81.20969969,166.526885,198.5035256,181.2159015,112.2054118,186.493795,156.4984942,219.7592879,197.5959114,233.0531137,152.2949405,219.0777536,184.7940765,130.4314002,155.2733831
Bradi3g37073.v3.1,3.139131373,0.93624324,7.610665739,2.748635989,4.541642318,1.847499205,4.575333852,8.044137979,7.869942757,5.498595743,8.749986959,2.868084275,4.60067837,5.837686559,8.583966494,5.52477136,7.224686858,6.455567349
Bradi3g37080.v3.1,24.38863605,20.59735127,23.97359708,23.23846791,27.41806289,26.27554424,35.9490517,24.54493383,36.72639953,42.50837478,27.93265068,27.77513193,28.32292622,18.02814967,35.26890581,39.24492759,46.57342778,32.7874868
Bradi3g37110.v3.1,27.76923907,23.6401418,28.34972988,23.61328191,32.96895905,33.66554106,25.32774097,25.16371368,38.15729822,24.53219639,24.06246414,33.96415589,34.93640137,38.46005263,32.4697863,22.86112287,28.12467384,32.4477201
Bradi3g37120.v3.1,2.897659729,5.149337819,6.469065878,5.12245798,4.709851293,3.28444303,4.575333852,2.26885943,6.677527188,2.53781342,3.02884164,5.132361335,5.463305564,4.464113251,3.172335443,1.905093572,2.709257572,3.90731708
Bradi3g37130.v3.1,26.07893756,17.32049994,31.9647961,32.48387987,22.54000262,22.16999045,23.3668836,28.2576129,12.16263881,26.64704091,21.20189148,22.9446742,32.63606219,34.16763604,25.00546761,17.14584215,17.28764355,13.93043481
Bradi3g37140.v3.1,85.48096201,84.7300132,73.63319103,81.95932768,86.29120405,90.73273871,106.2131073,107.2551731,103.7401545,109.1259771,96.58639451,92.68440763,72.46068433,87.22190506,94.23702347,83.44309847,69.15057421,76.44750808
Bradi3g37152.v3.1,16.29933598,11.23491888,7.991199026,14.11799395,17.66194235,12.11138367,7.35321512,13.61315658,13.8320206,19.45656955,12.6201735,19.32183091,14.9522047,13.73573308,24.44564371,9.525467862,14.70739825,15.28950162
Bradi3g37171.v3.1,9.175922476,5.383398628,3.424799583,3.498263986,1.177462823,1.847499205,1.634047804,3.093899223,4.769662277,3.595235678,2.35576572,1.811421647,1.150169593,3.43393327,2.239295607,2.476621644,4.515429286,4.756733836
Bradi3g37187.v3.1,1.328094043,3.042790529,4.94693273,3.748139986,1.009253849,2.463332273,1.307238244,7.012838238,5.723594732,5.07562684,4.71153144,2.415228863,3.450508778,2.747146616,1.492863738,2.09560293,2.193208511,3.057900323
Bradi3g37210.v3.1,0.724414932,6.085581058,4.566399444,2.62369799,2.354925647,1.436943826,2.941286048,2.26885943,5.485111618,3.383751227,4.2067245,2.415228863,1.293940792,12.36215977,3.545551378,2.286112287,2.064196245,0.679533405
Bradi3g37230.v3.1,2.776923907,6.553702678,10.65493203,13.24342795,15.13880773,11.90610598,5.882572096,12.78811679,13.35505438,14.38094271,10.43267676,4.226650511,10.06398393,8.928226502,15.11524535,4.953243288,6.192588736,6.795334052
Bradi3g37240.v3.1,262.9626204,216.0381276,272.0813002,335.4585287,292.3471981,299.7054265,307.0375824,287.7326277,263.7623239,280.4283829,277.475548,281.6760662,287.9737117,338.2424271,222.250089,180.6028707,168.4900185,192.1380703
Bradi3g37245.v3.1,8.934450832,7.489945918,5.707999304,5.622209978,3.868806419,4.516109167,9.477477265,3.093899223,5.723594732,1.26890671,6.730759199,2.113325255,3.594279977,8.928226502,5.971454952,5.715280717,4.386417021,5.606150593
