Gene,Bs.10.1,Bs.10.2,Bs.10.3,Bs.14.1,Bs.14.2,Bs.14.3,Bs.18.1,Bs.18.2,Bs.18.3,Bs.22.1,Bs.22.2,Bs.22.3,Bs.2.1,Bs.2.2,Bs.2.3,Bs.6.1,Bs.6.2,Bs.6.3
Bradi1g02080.v3.1,40.47061161,59.98032053,51.06527771,50.5782277,41.44514292,50.06527361,39.20634007,47.24525923,49.0337366,49.34838379,46.88373568,56.83991393,50.69166536,47.32418062,34.14016637,54.27127764,44.30178255,52.09838444
Bradi1g02090.v3.1,80.27777056,84.04086735,103.5635096,71.59475154,95.68469673,93.7487978,82.1788064,86.24134622,76.53847032,73.27834252,75.75848276,91.31226915,89.42883367,71.82903031,101.9369273,68.12373662,82.84234674,81.67224719
Bradi1g02100.v3.1,6.918863343,12.65744407,8.597725328,13.70308148,16.29373693,10.33663638,11.78121549,10.03024353,17.19045858,7.671326482,15.5943756,8.289154116,16.66732761,12.57656307,10.92872181,10.81630359,11.42310537,10.59486761
Bradi1g02117.v3.1,9.76223184,17.3327162,13.80846795,9.468983268,14.76278178,16.89815339,16.12674579,18.46689696,17.19045858,15.34265296,17.10350872,15.39414336,11.83954996,12.83587365,16.24801119,18.21693235,11.62176807,16.89339127
Bradi1g02150.v3.1,83.21591801,102.7419559,66.04616275,92.91920979,82.12480828,95.00717093,73.77744782,62.15001363,91.2731491,91.59792815,107.4502783,84.47042765,53.68028962,53.02901335,59.47932668,69.73669417,78.4717673,82.58991289
Bradi1g02160.v3.1,28.24412707,25.65698121,21.49431332,31.33232675,23.94851267,34.60526093,31.38438552,28.68462168,31.18840341,27.82287067,29.37779146,31.44615609,39.08200957,39.41520797,39.16931269,18.78621149,21.75356587,20.10522122
Bradi1g02170.v3.1,25.87465332,12.08728893,22.53646185,21.78635988,17.71533814,22.56083245,32.63976095,24.09133259,26.44056248,19.92254937,20.92664597,38.15642371,20.23068731,18.15174051,33.2697372,21.06332803,18.97228804,16.51798258
Bradi1g02180.v3.1,2.938147447,8.210233988,3.126445574,3.541245775,2.077724843,6.112098035,4.248962963,3.937104936,3.356232388,2.175450793,4.124963869,2.105181998,3.678306783,6.482764469,5.899575492,5.123512225,4.469910795,3.545526563
Bradi1g02187.v3.1,18.48189523,16.42046798,13.67819939,13.78006508,12.575703,11.59500951,17.38212121,15.65467915,12.11518033,15.80064261,10.76514961,12.89423974,12.87407374,16.98484291,11.99257969,13.85245898,12.61508158,13.38957679
Bradi1g02210.v3.1,11.56303189,7.982171933,13.54793082,13.78006508,20.66789449,15.37012888,28.39079798,22.12278012,20.79226894,16.14413484,11.87184723,13.28896136,10.69007909,13.22483952,21.95415798,13.18829999,13.90638914,7.63331013
Bradi1g02220.v3.1,28.14934812,22.46411244,31.26445574,26.86727773,30.50974901,25.88653285,27.90796128,21.65407715,27.09543709,23.47196909,26.25891634,24.47274072,21.61005235,21.65243333,28.24059088,25.14316184,28.50809774,24.9021101
Bradi1g02247.v3.1,0.758231599,0.228062055,0,0.461901623,0,0,0.09656734,0,0.163718653,0.22899482,0.804870999,1.578886498,0.114947087,0.777931736,0.193428705,0.379519424,0.397325404,0.291984541
Bradi1g02260.v3.1,18.00800048,20.06946086,16.41383926,15.70465518,15.52825935,22.38106486,18.05809259,25.21621971,23.00247076,17.17461153,26.86256958,27.36736597,17.93174557,32.02485647,30.17487792,16.50909495,16.98566102,18.01961736
Bradi1g02270.v3.1,46.3469065,45.72644207,38.55949541,61.20196502,46.694132,38.73991549,55.33308586,49.49503348,48.54258064,41.44806249,30.88692458,32.36717321,68.50846384,62.2345389,67.89347533,42.03177621,32.68001448,51.2641429
Bradi1g02280.v3.1,45.9677907,49.48946598,45.07292369,50.27029328,45.38188473,47.99794634,57.74726937,58.40038989,77.76636022,50.14986566,53.52392142,66.4448068,57.3585964,51.2138393,69.05404756,59.20503015,56.61887008,58.98087718
Bradi1g02310.v3.1,16.30197938,17.21868517,20.71270193,13.62609787,15.52825935,15.81954786,13.71256229,14.24857025,13.34307023,11.79323325,13.07915373,25.6569056,19.19616353,14.13242654,22.7278728,16.6039748,15.99234751,14.97463572
Bradi1g02350.v3.1,6.160631743,4.903334187,7.295039673,9.699934079,7.43606786,9.168147053,9.173897307,9.374059372,10.15055649,7.213336842,8.551754362,9.868040614,10.46018492,9.464836124,16.34472554,9.487985601,7.251188624,7.758446362
Bradi1g02370.v3.1,13.55338984,21.09574011,8.467456763,11.31658976,12.90376482,8.179425312,10.52584007,11.34261184,7.612917369,12.48021771,9.054798736,7.499710866,17.58690431,14.52139241,11.31557922,9.203346033,5.959881061,7.466461821
Bradi1g02380.v3.1,36.77423256,38.99861144,35.04224414,32.25612999,32.6968278,46.11038665,43.26216835,52.40099189,46.33237883,37.66964795,47.28617118,56.83991393,41.26600423,59.25246724,58.80232621,45.16281146,41.61983607,50.17962889
Bradi1g02390.v3.1,14.69073723,11.63116482,15.63222787,11.39357336,15.74696723,15.46001268,14.77480303,11.53009303,14.4891008,15.34265296,9.859669735,4.999807244,15.63280383,13.48415009,15.08743896,9.013586321,13.40973239,11.38739708
Bradi1g02400.v3.1,32.50917982,47.77900057,41.42540386,28.2529826,32.80618173,34.33560955,25.3006431,26.99729099,24.55779796,35.15070493,32.49666658,26.97264434,15.51785674,23.98622853,20.01987093,41.74713664,46.28840957,51.30585497
Bradi1g02440.v3.1,20.66181108,12.42938201,22.01538758,30.25455629,24.93269812,18.87559687,43.26216835,21.84155834,28.24146766,25.30392765,20.42360159,16.31516048,25.17341205,16.98484291,26.40301818,18.69133163,27.51478423,26.3620328
Bradi1g02450.v3.1,77.81351787,107.0751349,109.165058,74.75107929,75.56357193,86.37832664,69.52848485,72.64896013,68.02510036,68.5839487,72.63960764,71.57618792,52.9906071,53.54763451,45.26231689,110.6299121,96.94739859,92.97622011
Bradi1g02490.v3.1,89.75566555,107.189166,104.7359267,107.0072093,100.605624,113.5232326,85.94493267,107.3329798,86.27973018,93.77337894,102.7216612,100.917162,118.0506583,132.8966716,92.74906388,109.0169546,88.30557105,102.1945892
Bradi1g02510.v3.1,1160.66302,1197.553852,1236.769762,1165.300811,1089.712003,1161.208743,1053.93595,1126.386974,1238.940907,1205.085242,1340.210822,1201.795773,1115.331585,1133.576195,1040.743145,1083.148436,1013.8751,1000.088763
Bradi1g02517.v3.1,2.179915848,0,0.781611393,1.231737661,2.296432721,0.988721741,3.572991583,1.124887125,2.946935756,3.663917126,1.207306498,3.420920746,2.069047566,1.815174051,1.547429637,2.277116544,2.383952424,2.25245217
Bradi1g02535.v3.1,10.14134764,13.68372331,5.341011189,10.62373732,5.577050895,5.572795267,11.58808081,16.31086331,11.78774302,9.961274686,10.46332298,6.841841492,11.03492035,11.79863133,15.76443943,7.305748913,8.741158889,7.967006748
Bradi1g02540.v3.1,9.66745289,8.552327071,8.597725328,6.774557134,12.90376482,8.628844285,8.208223906,8.436653435,9.413822553,6.984342021,7.243838989,13.94683073,14.94312131,16.20691117,6.770004663,8.728946753,8.045839432,11.09541254
Bradi1g02550.v3.1,78.09785472,83.58474324,72.82012816,68.20747297,67.90879619,64.98598352,52.532633,60.74390473,57.62896589,88.50649807,87.73093887,56.70834006,63.91058036,50.82487343,66.44276005,49.71704455,70.52525922,90.4317834
Bradi1g02570.v3.1,13.26905299,8.666358099,11.46363377,33.48786765,31.82199628,26.7853708,39.68917677,30.84065533,39.37433607,24.27345096,19.31690397,21.84126322,16.09259218,17.50346407,29.98144922,13.94733883,14.00572049,4.588328494
Bradi1g02580.v3.1,73.35890722,61.57675491,101.348944,86.06766905,102.0272252,90.60286499,107.8657189,124.3000273,92.25546102,92.05591779,59.35923616,112.8903846,87.35978611,80.64558999,126.5990872,82.26083516,74.29985056,61.98414674
Bradi1g02590.v3.1,92.1251393,93.16334956,71.38717394,86.14465265,80.59385313,87.63669977,75.4190926,71.6178136,70.3171615,90.68194886,86.020588,77.23386454,149.316266,174.3863642,151.7448188,78.0861215,73.00854299,66.86445978
Bradi1g02597.v3.1,79.04564422,80.96202961,100.1765269,107.6230781,104.8704276,106.781948,124.7650034,114.0823026,111.6561214,94.57486081,95.67903998,125.6530505,104.2570079,96.85250116,127.082659,109.7759934,108.2711726,80.12890033
Bradi1g02610.v3.1,29.95014817,33.06899801,30.22230722,33.17993324,35.75873809,41.8858483,27.2319899,36.74631274,42.07569385,41.44806249,33.40214645,33.94605971,32.18518436,36.17382573,38.39559787,32.73355032,35.75928636,30.95036129
Bradi1g02621.v3.1,41.60795901,25.88504327,28.26827873,39.18465433,43.63222171,46.64968942,49.34591078,60.83764532,56.23735734,39.15811428,29.67961808,58.15565268,21.83994653,26.44967903,27.95044782,38.14170212,45.19576471,34.87129655
Bradi1g02630.v3.1,33.17263246,36.94605295,33.08821566,33.17993324,33.46230537,35.59398268,44.90381314,40.02723352,40.60222597,59.99664294,38.93563457,32.23559934,68.39351675,67.42075047,56.1910387,32.16427119,36.65326852,30.95036129
Bradi1g02635.v3.1,7.771873892,7.982171933,10.03067955,12.0864258,11.04474785,13.57245299,9.367031987,9.092837591,15.06211608,8.701803174,8.149318863,6.315545993,13.218915,13.61380538,12.95972321,6.926229489,7.052525922,6.924204818
Bradi1g02640.v3.1,19.90357948,29.87612924,30.22230722,35.56642496,47.67831745,39.09945067,47.41456398,42.83945133,37.32785291,29.42583442,18.21020635,34.86707684,21.150264,22.81933093,48.0670331,41.55737693,40.62652256,30.28296806
Bradi1g02650.v3.1,9.76223184,9.920699402,14.98088504,11.08563895,15.96567511,16.53861821,17.57525589,15.84216034,10.31427515,6.984342021,5.734705866,14.07840461,7.356613567,9.205525545,19.14944176,10.81630359,14.20438319,11.30397293
Bradi1g02680.v3.1,51.085854,70.92729918,63.70132857,54.88930951,52.2711829,52.31236848,43.55187037,52.11977011,45.67750421,43.8525081,48.09104218,44.07724807,51.61124206,39.28555268,31.33545015,73.53188841,68.43930085,58.14663564
Bradi1g02690.v3.1,1.706021098,2.052558497,2.084297049,3.772196586,2.733848478,2.336978661,3.572991583,2.062293062,3.601810368,4.465398997,1.207306498,1.315738748,5.287566001,7.260696205,2.804716217,3.415674816,1.98662702,3.128405791
Bradi1g02697.v3.1,6.255410693,4.561241105,4.559399795,5.927737493,6.12382059,9.707449821,8.111656566,13.4049049,12.60633629,6.869844611,6.43896799,13.15738748,8.735978611,6.22345389,8.510863004,9.298225889,6.655200518,5.047161343
Bradi1g02710.v3.1,21.51482163,24.40263991,13.15712512,19.55383537,28.76008599,25.52699768,20.4722761,23.62262962,24.63965729,22.67048722,27.16439621,25.52533172,38.16243288,29.43175069,40.42659927,16.50909495,18.07830588,16.1008618
Bradi1g02720.v3.1,32.60395877,29.42000512,33.21848422,38.02990028,33.02488961,35.77375026,25.68691246,34.59027908,30.04237284,31.60128521,30.68570683,26.84107047,19.19616353,29.82071656,24.66215984,38.99562082,27.41545288,35.20499317
Bradi1g02740.v3.1,15.16463198,18.92915058,14.32954221,15.70465518,21.10531025,28.4032791,23.46586364,22.02903952,30.45166948,24.27345096,20.82603709,29.34097409,22.9894174,20.7448463,18.18229824,26.28172011,27.31612153,14.59922703
Bradi1g02760.v3.1,88.14442341,96.12815628,108.1229094,103.7738979,102.2459331,114.4220706,105.7412374,118.0194075,113.1295893,95.49084009,110.6697623,110.6536287,124.6026423,133.1559822,104.0646431,106.1705589,105.5892261,99.48330416
Bradi1g02770.v3.1,210.8831635,263.7537669,214.0312533,237.3404505,234.8922612,251.0454384,225.4847391,271.2852782,294.2842789,241.7040329,270.8390911,244.4642595,201.6171906,196.4277634,153.2922484,234.5430041,217.039002,219.6975107
Bradi1g02780.v3.1,2.464252697,6.727830629,5.471279754,7.544393173,8.529607251,11.59500951,4.538664984,6.093138592,8.104073328,5.266880868,5.030443742,6.315545993,11.03492035,9.983457282,8.414148652,9.393105745,14.89970265,6.5905082
Bradi1g02800.v3.1,41.79751691,41.16520097,44.2913123,39.95449037,36.96163142,54.11004437,48.95964142,48.37014636,50.50720448,42.47853918,46.48130018,39.86688408,52.53081875,56.78901674,45.55245994,44.30889276,41.22251067,46.25869363
Bradi1g02805.v3.1,18.48189523,14.0258164,21.10350762,21.63239267,21.98014176,13.12303402,17.09241919,14.43605143,16.69930262,24.50244578,20.82603709,13.68368298,18.62142809,15.29932415,23.40487326,22.01212659,35.65995501,28.32250043
Bradi1g02810.v3.1,71.65288612,71.15536123,55.6246775,78.9081939,71.73618406,77.83936615,84.88269193,76.39858388,81.53188924,88.8499903,92.05712049,98.28568451,122.5335947,110.5959618,142.2668123,79.41443948,86.61693808,94.14415827
Bradi1g02840.v3.1,13.64816879,18.13093339,10.42148525,9.93088489,15.63761329,15.28024509,15.83704377,15.74841974,16.044428,18.20508822,13.5821981,23.81487135,20.00079313,17.50346407,18.27901259,15.7500561,12.41641888,15.26662026
Bradi1g02850.v3.1,5.118063295,9.236513237,6.513428279,10.23881931,6.23317453,12.31407986,11.10524411,9.561540559,10.64171245,10.41926433,7.545665614,9.736466739,12.98902083,8.816559677,11.50900793,9.298225889,10.92644861,7.257901435
Bradi1g02880.v3.1,4.549389595,2.85077569,3.126445574,3.079344152,3.171264234,6.741284598,3.572991583,2.343514843,3.110654409,4.694393818,5.030443742,6.315545993,3.448412609,5.575177443,4.835717616,1.89759712,4.171916742,3.086693714
Bradi1g02890.v3.1,4.928505395,3.420930828,4.168594099,2.540458925,4.811573321,5.752562857,6.663146465,3.187180186,5.566434205,6.06836274,3.018266245,4.34193787,5.057671827,6.482764469,7.350290777,5.313271937,4.966567551,6.423659891
Bradi1g02910.v3.1,11.94214769,9.57860632,12.89658799,13.01022904,16.51244481,13.66233678,13.32629293,15.37345737,17.35417723,18.20508822,12.77732711,20.52552448,13.44880918,13.48415009,15.57101072,16.22445538,9.535809697,10.92856423
Bradi1g02920.v3.1,11.84736874,13.91178537,15.24142217,14.93481914,14.43471996,17.16780478,19.79630472,13.12368312,21.52900288,21.64001052,14.99072235,22.4991326,18.73637518,23.85657324,26.20958948,16.69885466,16.38967292,16.64311881
Bradi1g02930.v3.1,17.43932678,8.894420154,7.164771107,9.622950475,9.295084825,14.65105853,12.65032155,15.27971678,16.53558396,10.41926433,18.21020635,14.47312623,17.01216887,9.335180835,10.73529311,14.2319784,12.81374428,12.05479032
Bradi1g02940.v3.1,366.5101993,261.2450843,590.8982135,409.9376902,439.6028352,416.251853,519.6288569,514.8233407,390.550847,374.0630391,359.4755098,701.4203268,345.9907318,303.9119983,654.9495939,460.8314606,394.2461322,285.4774565
Bradi1g02950.v3.1,15.35418988,21.66589525,22.14565615,19.24590095,21.10531025,23.19001902,26.55601852,27.18477218,25.2945319,15.34265296,21.42969034,29.73569572,31.15066057,28.78347424,30.27159228,20.20940933,20.36292696,20.23035745
Bradi1g02960.v3.1,63.78623328,53.82264503,51.97715767,57.35278483,76.54775738,54.91899852,58.13353873,54.18206317,63.60469673,59.76764812,47.1855623,65.3922158,60.0023794,58.21522493,98.45521066,52.75319994,49.96366956,49.09511488
Bradi1g02980.v3.1,37.62724311,43.33179049,45.33346082,46.19016228,32.36876598,41.70608071,44.42097643,37.58997808,47.96956536,43.16552364,47.48738893,49.99807244,34.48412609,52.12142633,53.77317989,45.7320906,39.7325404,40.91954775
Bradi1g02990.v3.1,23.22084273,16.30643695,23.57861037,23.55698276,26.13559145,20.58338897,31.96378957,28.21591871,28.81448294,25.8764147,23.14004122,30.26199122,26.78267127,24.76416027,16.44143989,25.61756112,23.64086154,23.31705116
Bradi1g03010.v3.1,14.88029513,10.94697865,17.58625635,13.70308148,23.29238903,17.52733995,20.08600674,21.09163359,19.15508241,10.0757721,10.86575848,22.76228035,16.66732761,22.56002035,23.59830197,20.01964962,20.36292696,17.35222412
Bradi1g03020.v3.1,27.95979022,10.94697865,28.52881586,27.32917935,20.66789449,25.79664906,27.32855724,19.96674646,26.35870315,23.70096391,15.1919401,33.41976421,13.10396792,9.594491414,33.4631659,21.53772731,19.56827615,18.77043475
Bradi1g03030.v3.1,28.43368497,23.83248477,16.54410783,34.25770369,31.71264234,33.07723643,38.43380135,56.33809682,32.17071533,32.6317619,21.73151697,44.07724807,17.7018514,28.78347424,42.26417197,30.74107335,37.84524474,28.15565212
Bradi1g03050.v3.1,17.24976888,14.71000256,10.68202238,18.70701572,13.88795027,16.35885062,14.87137037,19.59178409,15.30769406,15.6861452,7.042621239,14.86784786,40.00158627,38.24831036,40.32988492,16.03469567,9.635141048,12.09650239
Bradi1g03110.v3.1,39.80715896,32.72690493,27.74720447,43.57271975,41.22643505,42.33526727,52.91890236,36.55883155,45.51378556,53.24129574,69.42012365,31.70930384,91.15303998,72.21799618,80.46634113,29.22299565,32.97800854,34.16219124
Bradi1g03120.v3.1,17.53410573,22.23605038,11.98470803,19.09193374,19.02758541,21.12269174,23.852133,17.81071281,21.03784692,24.7314406,19.41751285,17.36775148,21.38015818,27.09795548,22.7278728,14.61149783,19.56827615,12.76389563
Bradi1g03130.v3.1,11.18391609,13.34163023,13.28739369,10.00786849,10.71668603,18.33629411,14.09883165,16.77956628,11.29658706,14.88466332,11.46941173,16.84145598,17.35701013,11.40966546,20.50344269,13.85245898,15.69435346,18.06132943
Bradi1g03150.v3.1,2.274694798,1.482403359,2.865908443,2.540458925,4.155449686,3.056049018,3.283289563,5.155732654,3.438091715,1.144974102,2.314004122,3.815642371,2.528835914,4.019313971,3.578431036,3.510554672,3.675259987,4.212919799
Bradi1g03160.v3.1,32.79351666,43.21775947,32.1763357,35.10452333,29.52556356,36.40293683,33.12259765,32.52798602,29.79679486,31.02879816,27.96926721,31.44615609,49.88703575,56.52970617,42.26417197,29.1281158,25.42882586,22.19082508
Bradi1g03170.v3.1,41.70273796,35.12155651,42.46755238,35.87435937,39.80483384,42.33526727,37.95096465,40.49593649,42.32127183,38.81462205,42.65816294,33.68291196,38.27737997,46.15728302,38.78245528,36.33898485,28.01144099,31.32576999
Bradi1g03180.v3.1,413.4257795,409.0292961,495.2810863,413.0170344,393.4554729,410.6790577,393.6084781,506.667909,467.4167546,463.2565216,515.0168304,463.4031872,387.0268419,334.8996124,379.8939759,588.444867,494.0741399,506.3011932
Bradi1g03200.v3.1,14.02728458,9.122482209,11.20309664,8.622163626,12.46634906,6.20198183,6.566579125,4.218326717,7.039902083,9.274290225,8.652363237,8.42072799,11.95449705,6.612419758,8.220719947,12.71390071,13.90638914,16.1008618
Bradi1g03207.v3.1,19.14534788,15.73628181,23.8391475,17.55226167,23.40174297,13.03315022,15.45077441,18.09193459,16.61744329,9.503285045,11.16758511,10.92063161,7.701454828,11.66897604,7.640433834,8.444307185,13.80705779,15.22490818
Bradi1g03220.v3.1,256.2822805,288.1564068,283.3341301,205.777173,250.3111666,240.5290344,170.2482206,204.7294567,178.4533319,259.6801263,310.0765523,224.991326,254.8376918,194.2236235,282.9861949,241.0897141,203.5299382,240.3449889
Bradi1g03250.v3.1,141.789309,134.3285505,117.8930519,130.4102248,135.2708227,126.8260342,142.7265286,138.8298193,118.6960235,125.9471512,131.3951906,124.6004595,152.5347844,147.6773746,119.0553677,136.1525934,128.7334309,132.5192693
Bradi1g03260.v3.1,8.245768641,12.42938201,8.337188197,7.313442361,15.0908436,16.62850201,13.61599495,16.4046039,10.23241582,15.80064261,11.06697623,16.57830823,12.75912666,10.63173373,12.18600839,15.65517624,13.40973239,10.803428
Bradi1g03270.v3.1,10.99435819,7.868140905,12.1149766,13.78006508,15.30955148,13.3926854,16.89928451,12.65498015,12.85191427,9.617782455,17.6065531,14.99942173,12.18439122,12.05794191,11.12215052,16.22445538,13.60839509,14.14039418
Bradi1g03277.v3.1,4.359831695,3.991085967,6.383159714,7.467409569,4.264803625,7.100819776,4.538664984,4.78077028,7.776636022,6.41185497,8.149318863,2.631477497,5.402513088,6.353109179,9.768149585,4.554233088,6.257875114,8.634399983
